is_hallucination,L0_HFER,L0_Fiedler,L0_Smoothness,L0_Entropy,L1_HFER,L1_Fiedler,L1_Smoothness,L1_Entropy,L2_HFER,L2_Fiedler,L2_Smoothness,L2_Entropy,L3_HFER,L3_Fiedler,L3_Smoothness,L3_Entropy,L4_HFER,L4_Fiedler,L4_Smoothness,L4_Entropy,L5_HFER,L5_Fiedler,L5_Smoothness,L5_Entropy,L6_HFER,L6_Fiedler,L6_Smoothness,L6_Entropy,L7_HFER,L7_Fiedler,L7_Smoothness,L7_Entropy,L8_HFER,L8_Fiedler,L8_Smoothness,L8_Entropy,L9_HFER,L9_Fiedler,L9_Smoothness,L9_Entropy,L10_HFER,L10_Fiedler,L10_Smoothness,L10_Entropy,L11_HFER,L11_Fiedler,L11_Smoothness,L11_Entropy,L12_HFER,L12_Fiedler,L12_Smoothness,L12_Entropy,L13_HFER,L13_Fiedler,L13_Smoothness,L13_Entropy,L14_HFER,L14_Fiedler,L14_Smoothness,L14_Entropy,L15_HFER,L15_Fiedler,L15_Smoothness,L15_Entropy,L16_HFER,L16_Fiedler,L16_Smoothness,L16_Entropy,L17_HFER,L17_Fiedler,L17_Smoothness,L17_Entropy,L18_HFER,L18_Fiedler,L18_Smoothness,L18_Entropy,L19_HFER,L19_Fiedler,L19_Smoothness,L19_Entropy,L20_HFER,L20_Fiedler,L20_Smoothness,L20_Entropy,L21_HFER,L21_Fiedler,L21_Smoothness,L21_Entropy,L22_HFER,L22_Fiedler,L22_Smoothness,L22_Entropy,L23_HFER,L23_Fiedler,L23_Smoothness,L23_Entropy
0,0.03150451183319092,0.2623634,0.7569134650006455,2.870205879211426,0.014046618714928627,0.13742186,0.5637013252386167,2.030395984649658,0.000485021824715659,0.11448228,0.31776425717614676,0.7986209988594055,0.126962348818779,0.32784668,0.9683467937604829,1.580608606338501,0.20949450135231018,0.23817979,0.95262141533737,1.5966819524765015,0.12436842918395996,0.36297256,0.9426101744389551,1.656120777130127,0.27597230672836304,0.2641953,0.9610205103144019,1.5000042915344238,0.13868366181850433,0.25029922,0.9476501053562035,1.6503348350524902,0.3014010787010193,0.17880766,0.9695838373261273,1.3980143070220947,0.07914264500141144,0.4502485,0.9976973550338671,1.742676019668579,0.20028431713581085,0.27645126,0.9814678366715215,1.8344264030456543,0.08799666166305542,0.5304943,1.0141135982857297,1.9110095500946045,0.2235761135816574,0.22349711,0.9792926384267349,1.9800435304641724,0.1049165427684784,0.360509,0.9951575680686819,2.427888870239258,0.19812603294849396,0.25102907,0.9775169087545889,2.1243181228637695,0.21159404516220093,0.29296577,0.981715990940024,1.9424104690551758,0.0985109880566597,0.37931767,1.006718299845698,2.1649580001831055,0.169403538107872,0.44599515,0.9299933277737568,1.983484148979187,0.16709288954734802,0.42028627,0.915873726507478,1.9256404638290405,0.1986425220966339,0.30616856,0.9402432208370309,1.9206159114837646,0.27899399399757385,0.44773024,0.8706451931576307,2.4445078372955322,0.559449315071106,0.4997477,0.45918527069596354,1.9929664134979248,0.24328070878982544,0.20641123,0.3852109659325925,2.089442729949951,0.1323632299900055,0.19289102,0.6226807478274993,3.024096965789795
0,0.04413564130663872,0.2295347,0.740556476649966,3.3318264484405518,0.029635364189743996,0.19039054,0.5504736479685308,2.5153167247772217,0.0005431220633909106,0.13597135,0.3148365815912632,1.6108193397521973,0.09865868836641312,0.37467504,0.9631214488650744,1.8543730974197388,0.19928117096424103,0.3068993,0.9451948153647992,1.9386348724365234,0.10258815437555313,0.41737324,0.9502027207496596,1.8001588582992554,0.17698687314987183,0.35187575,0.9533841402172507,1.917382001876831,0.10515320301055908,0.29654774,0.9538385042817621,1.9706552028656006,0.27137428522109985,0.22356729,0.9564386653128893,1.5514668226242065,0.05151847004890442,0.5075277,0.981962063659575,1.9755704402923584,0.15890973806381226,0.3052753,0.9691082308867666,1.7860565185546875,0.057531990110874176,0.52533746,0.9941351272636617,2.340193510055542,0.1504496932029724,0.30421066,0.9678826441673192,2.4374122619628906,0.058882515877485275,0.4064996,0.9848122271152531,2.195542573928833,0.11958581209182739,0.2737463,0.9660016356348904,2.273324489593506,0.14096444845199585,0.37141758,0.9747597677296466,2.3344027996063232,0.032324012368917465,0.42399955,1.0084404936098883,2.466187000274658,0.08026047050952911,0.48847553,0.9617799962656262,1.981203556060791,0.06538740545511246,0.478788,0.9543702638448813,1.6960699558258057,0.1108609288930893,0.36693746,0.9731994196902601,2.0850465297698975,0.13223715126514435,0.5180326,0.935610681019424,2.466494083404541,0.4975731670856476,0.4959055,0.4957918437204124,2.3334317207336426,0.23158219456672668,0.16719003,0.4134537727580586,2.46026349067688,0.14796952903270721,0.14226967,0.7051519214144579,3.5703442096710205
0,0.033042751252651215,0.26692465,0.7187907863538653,2.954355239868164,0.012872789055109024,0.1846581,0.5296649586939082,2.1743478775024414,0.00044233485823497176,0.14399295,0.314407746728695,1.3336966037750244,0.11826766282320023,0.37694505,0.9663936361410661,1.5536891222000122,0.21223436295986176,0.3015052,0.9505372487049478,2.044610023498535,0.120782271027565,0.41197053,0.9504352938542799,1.720466136932373,0.20113599300384521,0.32887894,0.9599714896493428,2.056976079940796,0.14468050003051758,0.27307644,0.9565053170285575,1.9281327724456787,0.3045584261417389,0.20552361,0.9605625442384397,1.664520502090454,0.08016107231378555,0.46525174,0.986308071902532,2.020224094390869,0.16095957159996033,0.3203998,0.9754462979152927,1.681440830230713,0.08134327828884125,0.5094921,1.0059743894006479,1.8179162740707397,0.21197868883609772,0.28068715,0.9718937805119283,2.4041318893432617,0.10024865716695786,0.35197544,0.9865016042149353,2.3292009830474854,0.1477016657590866,0.27849928,0.971629379642717,2.1509501934051514,0.1695946604013443,0.34241807,0.981697969083743,1.8440172672271729,0.10600779950618744,0.3795783,1.0121407376907403,2.383066177368164,0.10094904899597168,0.48241696,0.9644254553871281,1.9350067377090454,0.09501507878303528,0.46442366,0.963174667658622,2.054896831512451,0.12348233163356781,0.36167747,0.9893802501792892,2.011082649230957,0.17018653452396393,0.5208672,0.9404005679589051,2.553187370300293,0.5443595051765442,0.48262784,0.5014157550069952,2.1688756942749023,0.25100305676460266,0.19055653,0.42556749293553703,2.4360697269439697,0.16446615755558014,0.16698833,0.7017391041631388,3.4930896759033203
0,0.04044877365231514,0.26084536,0.7644172000027509,3.121166229248047,0.0235451590269804,0.15087582,0.5834158460012797,2.2218215465545654,0.00048119761049747467,0.15828273,0.3208506199022419,1.1981682777404785,0.11357218027114868,0.3590597,0.9680026298920843,1.6545348167419434,0.21297217905521393,0.24989772,0.949776463728941,1.8162989616394043,0.11775585263967514,0.3602795,0.9446666103344638,1.8259657621383667,0.2451315075159073,0.26119298,0.9552985726692179,1.7668269872665405,0.12384448945522308,0.25805753,0.9487580365327466,1.6817303895950317,0.31316691637039185,0.18271984,0.9639113004509771,1.4433847665786743,0.06351777911186218,0.4826699,0.9874966912565929,1.8651235103607178,0.19712665677070618,0.25858358,0.9765816193912366,1.7850838899612427,0.07679383456707001,0.51603764,1.0063259644558686,1.953299641609192,0.20161254703998566,0.22783992,0.9727909221828934,2.111651659011841,0.09149123728275299,0.36197838,0.9912899464214522,2.2025399208068848,0.17249177396297455,0.20690927,0.9730888209702199,2.3641347885131836,0.20761419832706451,0.2729579,0.9790587497982868,2.0177724361419678,0.053362421691417694,0.40883517,1.029548712206217,1.7520943880081177,0.1433066427707672,0.43771303,0.9467205781119363,1.8291521072387695,0.1371823251247406,0.41478705,0.9267672280247145,1.912216067314148,0.17326341569423676,0.32360247,0.9439708240870777,1.9429231882095337,0.2508673369884491,0.41863713,0.886480863187369,2.446028470993042,0.5410531163215637,0.50705534,0.4708313323660266,2.12036395072937,0.2554040551185608,0.20237564,0.3940772886440718,2.3144264221191406,0.1658119410276413,0.14477599,0.5965377854363961,2.947143316268921
1,0.041859909892082214,0.26647094,0.7610853092274193,2.9980626106262207,0.01903608813881874,0.13440265,0.5704939258680056,2.116060256958008,0.00040223117684945464,0.13771535,0.3218445630380579,0.9194344878196716,0.13355325162410736,0.3345147,0.9673694786805968,1.5646885633468628,0.1868937760591507,0.2446385,0.9511413079561801,1.9793026447296143,0.10031832009553909,0.3641512,0.9410804024619679,1.8401931524276733,0.23208309710025787,0.25321716,0.9621649950799256,1.846266508102417,0.1214572861790657,0.26199692,0.9489218722740586,1.3939460515975952,0.3076680600643158,0.17968903,0.9681368207426492,1.3925474882125854,0.07776516675949097,0.45959714,0.9932056306912506,1.7030295133590698,0.18142171204090118,0.27071562,0.9780906450199341,1.7012321949005127,0.09007640182971954,0.52122647,1.006792947003221,2.168642044067383,0.2001521736383438,0.22335368,0.9747428138989782,2.128307819366455,0.10486599802970886,0.35110825,0.9897666393882205,2.06339955329895,0.19300585985183716,0.24672633,0.9761699625773794,2.1879286766052246,0.180660679936409,0.31136382,0.9803604210118785,2.0853703022003174,0.1044585332274437,0.40957338,1.0164298728473335,2.276837110519409,0.1920909434556961,0.41777697,0.946946177010787,2.190988302230835,0.16188044846057892,0.42143923,0.9294797177544387,2.0063023567199707,0.1855451613664627,0.3210243,0.9505907120196094,1.9673795700073242,0.22895963490009308,0.4459679,0.8867494431484437,2.5431509017944336,0.5232871174812317,0.50937986,0.48805571072637566,2.1125309467315674,0.24281558394432068,0.22006232,0.41581562622365925,2.2996773719787598,0.16090820729732513,0.20481423,0.6210403147279613,2.9463162422180176
0,0.09202525019645691,0.27209905,0.7274469726561344,3.033156156539917,0.01786329597234726,0.19588445,0.5331184433234682,2.1484873294830322,0.0006691606249660254,0.15056616,0.32186044151448806,1.3333468437194824,0.12233752757310867,0.37646618,0.9674999551236139,1.8232581615447998,0.22655577957630157,0.293882,0.9521530690858594,1.9439400434494019,0.11573844403028488,0.41521448,0.950498104215286,1.6400277614593506,0.20568141341209412,0.32893828,0.9604884308079885,2.1351253986358643,0.1292804628610611,0.28202373,0.9564222037315743,1.9579308032989502,0.29061993956565857,0.21423489,0.9625615007954899,1.4948406219482422,0.08089423179626465,0.44376993,0.9872803239202664,1.6673083305358887,0.17823536694049835,0.31963962,0.9764876870835429,1.9345065355300903,0.08486609905958176,0.5005753,1.007472454810256,2.2237284183502197,0.1827252060174942,0.2910281,0.9752518338251277,2.2075181007385254,0.08202846348285675,0.36604127,0.9897851530937509,2.1437368392944336,0.16780516505241394,0.2662079,0.9733933355828993,2.364776849746704,0.15646997094154358,0.32414368,0.982141159800836,2.1374154090881348,0.07249890267848969,0.39521185,1.0127832227055986,2.484956979751587,0.10347042977809906,0.48039305,0.9649906876848445,1.89017915725708,0.10496097058057785,0.48856726,0.9581067627931371,1.8760716915130615,0.1366671323776245,0.36941946,0.9834306780510307,1.965803861618042,0.17741794884204865,0.49201563,0.9390020620909599,2.5047731399536133,0.5560269355773926,0.48080805,0.49423789462648604,2.1221587657928467,0.2631320655345917,0.17926097,0.4164239143484029,2.3729426860809326,0.16544856131076813,0.16091226,0.7040359684176416,3.51718807220459
0,0.029983049258589745,0.26243114,0.7384446390547175,2.6972005367279053,0.011302259750664234,0.10475195,0.542741232541647,1.845636248588562,0.00022718354011885822,0.115909375,0.3177406065526064,1.070507526397705,0.12927061319351196,0.32859945,0.9684237794659477,1.970402479171753,0.18843919038772583,0.23958561,0.9526808236074491,1.980755090713501,0.12640380859375,0.37225023,0.9396028497276124,1.5328572988510132,0.24559389054775238,0.27397674,0.963968154476491,1.8502802848815918,0.13700120151042938,0.2347821,0.9491108107329926,1.694606065750122,0.29330354928970337,0.17303051,0.9716312106346334,1.7121672630310059,0.09945995360612869,0.43408468,1.003506208117531,2.1062021255493164,0.1960427463054657,0.25344875,0.9850785295289344,1.9035208225250244,0.12126945704221725,0.4779359,1.0272604409307433,2.0441253185272217,0.20548367500305176,0.21842657,0.9865785518093996,2.2604222297668457,0.1055203229188919,0.32117307,1.000619216211937,2.251110792160034,0.2100399285554886,0.19032288,0.9810228122744606,2.03981876373291,0.20617330074310303,0.27772406,0.9909405327493462,1.9075475931167603,0.12687666714191437,0.3845604,1.0218029717677548,2.0994527339935303,0.17095230519771576,0.44713807,0.946195294777957,2.1222705841064453,0.1714332550764084,0.44562948,0.9373057900574695,2.0734410285949707,0.20753419399261475,0.3158461,0.9593597563495151,1.6560277938842773,0.27220308780670166,0.42046848,0.8929381155197665,2.5516414642333984,0.5919055938720703,0.45045552,0.47560247353695484,1.9303622245788574,0.22525447607040405,0.21623577,0.3874032421046711,2.161710262298584,0.11549258977174759,0.19627069,0.6462045925120057,3.222722053527832
0,0.03868038207292557,0.24041072,0.7637730363741466,3.055027484893799,0.016464171931147575,0.14409918,0.5836571855493218,2.1502535343170166,0.0005967688048258424,0.14471632,0.31947888347411263,1.1140601634979248,0.1279187649488449,0.34915343,0.9679286129867004,1.8725699186325073,0.21810992062091827,0.24910392,0.9512697150304831,1.6436128616333008,0.10858476907014847,0.38384986,0.9440830584787898,1.6279851198196411,0.23520828783512115,0.27731276,0.9574683016492981,1.7898831367492676,0.13643969595432281,0.25579032,0.9488646289163151,1.5076667070388794,0.2876310646533966,0.194245,0.9668095724399014,1.422368049621582,0.06484224647283554,0.47428745,0.990881167591817,1.9695223569869995,0.18487916886806488,0.27613696,0.9801563856191047,1.7280157804489136,0.07431566715240479,0.5475986,1.0090373464207298,2.227786064147949,0.19589684903621674,0.2396502,0.9773583971940952,2.086945056915283,0.09537980705499649,0.3700159,0.9948980900122968,2.3319740295410156,0.18971872329711914,0.23478253,0.974721100720636,1.9467475414276123,0.2042481154203415,0.2848974,0.981343407197636,2.020653247833252,0.07871882617473602,0.41973054,1.0375303766443045,1.6764116287231445,0.1591084897518158,0.44106776,0.9514025998688493,1.9180305004119873,0.13831698894500732,0.4189831,0.9312399820713544,1.9376132488250732,0.1967584192752838,0.32080293,0.9429915685672022,1.8038763999938965,0.19995202124118805,0.45052916,0.8856430440088516,2.50264835357666,0.5321251749992371,0.513639,0.4423169931352055,2.1421637535095215,0.2479909509420395,0.20878041,0.37933725714361954,2.1438100337982178,0.1722046285867691,0.1694273,0.5886930623235019,2.9226150512695312
0,0.04642411693930626,0.27284023,0.7213002728656727,2.982672691345215,0.015549512580037117,0.19567563,0.5260063017467275,2.183560609817505,0.00033344500116072595,0.15109415,0.31600804315560227,1.4039279222488403,0.12714707851409912,0.3828041,0.966465839836707,1.832402229309082,0.20590032637119293,0.30745766,0.9505110659861072,1.9244235754013062,0.12634526193141937,0.41715944,0.9503009547187699,1.6233798265457153,0.21024243533611298,0.33809936,0.9596905553116998,2.104580879211426,0.14186273515224457,0.28652734,0.9564326836651502,1.8537858724594116,0.3092922866344452,0.22310632,0.9601338257492035,1.6680657863616943,0.07506577670574188,0.45934334,0.9857647500974775,1.942568302154541,0.1719028651714325,0.32433924,0.9750482768548773,1.6400673389434814,0.07998436689376831,0.49687225,1.0056708061214665,1.8938134908676147,0.2068612277507782,0.3163175,0.9727456538421605,2.2235400676727295,0.08751353621482849,0.35741973,0.986836818162249,1.7266576290130615,0.1450030505657196,0.28427413,0.9717126321409104,2.1338062286376953,0.15569065511226654,0.34709415,0.9807047434638297,1.9847581386566162,0.10504363477230072,0.39079946,1.0092839927158948,2.421315908432007,0.10377360880374908,0.4834887,0.9654082994950473,1.9974126815795898,0.103582002222538,0.48150328,0.963679740325942,1.9340282678604126,0.12703317403793335,0.38113564,0.9879914348547397,2.065018653869629,0.17288915812969208,0.5267372,0.9390523151758793,2.3077149391174316,0.5558530688285828,0.48148555,0.49819600360799277,2.1613731384277344,0.2540077865123749,0.19357307,0.4187412287215386,2.327798366546631,0.1627240777015686,0.16582529,0.6991929225272613,3.4975521564483643
0,0.044326525181531906,0.27039164,0.741835637473798,2.741072654724121,0.012249027378857136,0.1183988,0.5494937730805483,1.8960485458374023,0.00032743337214924395,0.11318815,0.318061419955992,1.1296311616897583,0.1340208649635315,0.3115773,0.9698746611991186,1.546342134475708,0.19755925238132477,0.2513295,0.9562786730804859,1.8503587245941162,0.11394292861223221,0.371286,0.9474156963968017,1.4977455139160156,0.25879982113838196,0.2525717,0.965644121048536,1.5860164165496826,0.14060629904270172,0.2366084,0.9548972368372183,1.739246129989624,0.29831817746162415,0.1842467,0.9732294338701536,1.4887161254882812,0.10127246379852295,0.45019826,1.0048371057727319,1.92044198513031,0.20135141909122467,0.25382096,0.9885329285666188,1.887127161026001,0.1050741970539093,0.48776463,1.0289094535179921,2.0714027881622314,0.2378183752298355,0.21876748,0.9889729308762503,2.163022041320801,0.10465817153453827,0.3271487,1.0036658272751398,2.286330223083496,0.19952456653118134,0.23022607,0.9808961915658347,2.143023729324341,0.20418097078800201,0.2647817,0.99340985368829,1.9348955154418945,0.10577493160963058,0.40773365,1.0450317684486745,2.4963111877441406,0.15942387282848358,0.43195438,0.9657273211588241,1.980403184890747,0.1562887728214264,0.40871027,0.9542900108298319,2.0540244579315186,0.20420649647712708,0.30202442,0.9806599903997276,1.8285057544708252,0.2800962030887604,0.41772324,0.9079174644735628,2.452120542526245,0.5974730849266052,0.4585045,0.472950530905509,1.9667153358459473,0.2649168372154236,0.22443631,0.4061112970340508,2.231484889984131,0.13289791345596313,0.19436055,0.6692809073368159,3.2502601146698
