is_hallucination,L0_HFER,L0_Fiedler,L0_Smoothness,L0_Entropy,L1_HFER,L1_Fiedler,L1_Smoothness,L1_Entropy,L2_HFER,L2_Fiedler,L2_Smoothness,L2_Entropy,L3_HFER,L3_Fiedler,L3_Smoothness,L3_Entropy,L4_HFER,L4_Fiedler,L4_Smoothness,L4_Entropy,L5_HFER,L5_Fiedler,L5_Smoothness,L5_Entropy,L6_HFER,L6_Fiedler,L6_Smoothness,L6_Entropy,L7_HFER,L7_Fiedler,L7_Smoothness,L7_Entropy,L8_HFER,L8_Fiedler,L8_Smoothness,L8_Entropy,L9_HFER,L9_Fiedler,L9_Smoothness,L9_Entropy,L10_HFER,L10_Fiedler,L10_Smoothness,L10_Entropy,L11_HFER,L11_Fiedler,L11_Smoothness,L11_Entropy,L12_HFER,L12_Fiedler,L12_Smoothness,L12_Entropy,L13_HFER,L13_Fiedler,L13_Smoothness,L13_Entropy,L14_HFER,L14_Fiedler,L14_Smoothness,L14_Entropy,L15_HFER,L15_Fiedler,L15_Smoothness,L15_Entropy,L16_HFER,L16_Fiedler,L16_Smoothness,L16_Entropy,L17_HFER,L17_Fiedler,L17_Smoothness,L17_Entropy,L18_HFER,L18_Fiedler,L18_Smoothness,L18_Entropy,L19_HFER,L19_Fiedler,L19_Smoothness,L19_Entropy,L20_HFER,L20_Fiedler,L20_Smoothness,L20_Entropy,L21_HFER,L21_Fiedler,L21_Smoothness,L21_Entropy,L22_HFER,L22_Fiedler,L22_Smoothness,L22_Entropy,L23_HFER,L23_Fiedler,L23_Smoothness,L23_Entropy
0,0.04989318549633026,0.22959124,0.7329837110372833,3.1545209884643555,0.04143311083316803,0.14237109,0.5558005739629891,2.4111084938049316,0.0008185211336240172,0.14262386,0.31511229123133455,1.2471027374267578,0.10345638543367386,0.38664296,0.9658991155065894,1.8163894414901733,0.19141912460327148,0.29198855,0.9476217257116065,1.8698168992996216,0.09757013618946075,0.41647002,0.948656114781449,1.6222362518310547,0.22480760514736176,0.33582923,0.9575450266223761,1.5847854614257812,0.10835858434438705,0.28131592,0.9539895302982724,1.797850489616394,0.28721389174461365,0.19983724,0.9591343658490897,1.6284232139587402,0.05624319612979889,0.48049802,0.9824490781866678,2.3432412147521973,0.1533752679824829,0.32385468,0.9720345875932787,2.000636100769043,0.06371881067752838,0.5277449,0.9984662508311067,1.8204325437545776,0.17946286499500275,0.28446782,0.968708144500072,2.2636594772338867,0.09269741922616959,0.38878918,0.9851846722017864,2.223848581314087,0.16113239526748657,0.288906,0.9702918356111087,2.2311854362487793,0.16203086078166962,0.32302332,0.9771756886484146,1.8089213371276855,0.057095885276794434,0.40294346,1.002093314162739,2.243359088897705,0.09277671575546265,0.47157982,0.9594449843506868,1.995683193206787,0.095314159989357,0.49307507,0.957006404517647,1.8720120191574097,0.14151524007320404,0.3561465,0.9742038204787539,1.7616572380065918,0.15228815376758575,0.5012983,0.9268288883861964,2.5780115127563477,0.5003209710121155,0.4889247,0.4896532214458564,2.2808730602264404,0.21987521648406982,0.18803257,0.4014533826370123,2.3914377689361572,0.13671888411045074,0.16375636,0.6849497830676229,3.497344493865967
0,0.03269776701927185,0.24995703,0.7510691451514417,2.75213623046875,0.013814822770655155,0.1433475,0.5617355641721509,1.9172838926315308,0.0004446193343028426,0.120316684,0.31828227260399133,0.9994573593139648,0.15118065476417542,0.31565782,0.9690650246873531,1.5034633874893188,0.22442512214183807,0.2342759,0.953040946694103,1.8241117000579834,0.12752731144428253,0.34869748,0.9404409553665757,1.9054664373397827,0.256315141916275,0.25992596,0.9610028958137637,1.8634034395217896,0.1510799527168274,0.23819485,0.9477113428689347,1.5963832139968872,0.32292449474334717,0.16893765,0.9680951888211585,1.4724907875061035,0.08771443367004395,0.41598484,0.9978196532199272,2.228353261947632,0.18704839050769806,0.2806945,0.9842657261407703,1.8265498876571655,0.11519580334424973,0.48629922,1.0146505879663006,2.179471969604492,0.20482388138771057,0.22318056,0.9760192237433998,2.296023368835449,0.1167861670255661,0.3431435,0.9925279865873606,2.2967402935028076,0.21638990938663483,0.2545358,0.9766719631383396,2.1972084045410156,0.20123465359210968,0.28979903,0.9842772433528436,1.9256610870361328,0.10162023454904556,0.38993457,1.0261159437693734,2.254006862640381,0.18727265298366547,0.44355232,0.9449828309581031,2.011540174484253,0.17386426031589508,0.41520655,0.9286087485515891,1.8818293809890747,0.20494075119495392,0.30908304,0.9444900450933417,1.9010497331619263,0.27186310291290283,0.49624422,0.872670642912571,2.46907114982605,0.5598040223121643,0.5116195,0.44922714456736396,1.9352567195892334,0.24410368502140045,0.22963381,0.38225371313407097,2.197094202041626,0.14878855645656586,0.21351717,0.6131862467886474,3.0364859104156494
0,0.04976073279976845,0.2710345,0.7289839811948352,2.9121763706207275,0.014653269201517105,0.15545864,0.5383354153599886,2.0530285835266113,0.00029510771855711937,0.13589801,0.32515480845704886,1.134671926498413,0.1177244782447815,0.34225097,0.9685589657206989,1.392436146736145,0.20835529267787933,0.26977342,0.9527614926146503,1.752984642982483,0.11666756868362427,0.3900176,0.947994983292671,1.785676121711731,0.2405005544424057,0.30941826,0.9634257345628789,1.766503930091858,0.12624770402908325,0.26401693,0.9556479925953084,1.9183827638626099,0.2838290333747864,0.19627775,0.9652634549175003,1.7638319730758667,0.07757710665464401,0.46645004,0.9896807785311895,1.8478730916976929,0.17383624613285065,0.30498165,0.9776813791541235,1.9448516368865967,0.08686608076095581,0.53975934,1.0151775354995052,2.074054479598999,0.17901237308979034,0.27167556,0.978405902824384,2.2881412506103516,0.09616920351982117,0.35453638,0.9902957271746761,2.389430046081543,0.17231708765029907,0.28086329,0.9770393375030098,2.354458808898926,0.16547013819217682,0.3145825,0.9870834513062595,2.1851630210876465,0.07379930466413498,0.38365906,1.0152226833396498,2.2196571826934814,0.12426665425300598,0.48543438,0.9598560394829388,2.168482780456543,0.1222965270280838,0.44435167,0.9553783820383199,1.641414999961853,0.15173371136188507,0.32893717,0.9776024748780621,1.865301489830017,0.21189020574092865,0.52305025,0.9187234781888861,2.5759119987487793,0.6013059020042419,0.48876444,0.4833610080860096,1.9955992698669434,0.24514171481132507,0.1847388,0.40058937690183855,2.2403297424316406,0.17120365798473358,0.18123786,0.6886531059204344,3.4141955375671387
0,0.0329456701874733,0.26058757,0.7809828353055146,2.784583568572998,0.021608544513583183,0.2058474,0.6128273652812164,1.8743312358856201,0.0008469053427688777,0.14656168,0.3192289409677911,1.1560559272766113,0.1287739872932434,0.39222807,0.9678800994060285,1.7154293060302734,0.2223498821258545,0.26517323,0.9411761503669496,1.478910207748413,0.1122637391090393,0.42915285,0.9281577416549636,1.7824718952178955,0.2607734501361847,0.29208666,0.947630446694033,1.7195706367492676,0.1257515400648117,0.36808667,0.9130685636978692,1.3525922298431396,0.34198832511901855,0.1781919,0.9637199221885185,1.4915308952331543,0.09692616760730743,0.47928804,0.9941580345612959,1.9724851846694946,0.21604950726032257,0.29301682,0.9794539392488865,1.946253776550293,0.11671176552772522,0.4943748,1.0135357034326742,2.162933111190796,0.25028398633003235,0.2282592,0.9794490121297639,2.045712947845459,0.11421374976634979,0.35759667,1.01089220805636,2.1661441326141357,0.19882237911224365,0.24873519,0.9839694224295726,2.299375057220459,0.20317399501800537,0.30244356,0.9695613198685076,2.0969901084899902,0.09181499481201172,0.42902997,1.0150930042958943,2.061049461364746,0.22955426573753357,0.48017174,0.8913396434261731,2.1589300632476807,0.266679048538208,0.4150274,0.8601192818436207,1.7452001571655273,0.27985355257987976,0.28148964,0.8675191835806014,1.7903714179992676,0.25811636447906494,0.46889457,0.7916344778946147,2.514129400253296,0.5503687858581543,0.46903038,0.47360735629734085,1.8654205799102783,0.2339678257703781,0.18817401,0.35609739697577925,2.0663790702819824,0.13136903941631317,0.158233,0.5387412673815021,2.7204434871673584
1,0.03275933861732483,0.25954425,0.7390057466531064,2.6718502044677734,0.012892980128526688,0.14504011,0.5471377700675326,1.9057356119155884,0.00020261283498257399,0.12612633,0.3150133631773503,1.1218489408493042,0.12954340875148773,0.3549713,0.9683959555260753,1.7855143547058105,0.1921224445104599,0.25518188,0.9566734480014929,1.8695915937423706,0.12018168717622757,0.38401213,0.9499981527326876,1.7472388744354248,0.23487083613872528,0.29528102,0.9637993736058575,1.8125051259994507,0.13111166656017303,0.25521895,0.9536460510683697,1.9974104166030884,0.2891247570514679,0.18056051,0.9702725527448393,1.6064603328704834,0.08806353062391281,0.46953353,1.0016433876764919,2.0316035747528076,0.18582309782505035,0.28850695,0.9846121715209594,1.5584993362426758,0.11909791827201843,0.5343026,1.0160097349453439,1.9543722867965698,0.21042867004871368,0.2393256,0.9825312144717466,2.391389846801758,0.10391180962324142,0.34373975,0.992762255871585,2.508070468902588,0.18816079199314117,0.28236973,0.9772614312197366,2.5340044498443604,0.1910758912563324,0.32790345,0.9877564543811284,2.0655107498168945,0.25331947207450867,0.40123054,1.032622532912291,2.3140854835510254,0.21034002304077148,0.4549827,0.9655431904562278,2.191953420639038,0.13062258064746857,0.39006576,0.9581141389351093,2.074191093444824,0.1956404149532318,0.3048795,0.9734431418715509,1.7187883853912354,0.2272876352071762,0.4637593,0.9036860751367497,2.5242745876312256,0.5620479583740234,0.512958,0.45937321106900186,2.0160930156707764,0.22027607262134552,0.20796846,0.3935399787093207,2.2027392387390137,0.13051217794418335,0.17923954,0.6521037308450368,3.226012706756592
1,0.04280553013086319,0.23919939,0.7473973224381625,2.8283863067626953,0.013752338476479053,0.13931997,0.5659207452274749,1.9827146530151367,0.0002839818480424583,0.13262282,0.31994418642548683,0.8404195308685303,0.1255577653646469,0.34107953,0.9671862203939543,1.621651291847229,0.17706042528152466,0.26146233,0.954121995466642,1.8635731935501099,0.11612724512815475,0.37971377,0.9458947326912764,1.7767689228057861,0.24412870407104492,0.28954285,0.9639742699796672,1.8092799186706543,0.134373277425766,0.25485036,0.9499327582790078,1.6413718461990356,0.30198585987091064,0.18308865,0.9687849985860415,1.3870196342468262,0.08880538493394852,0.44087186,0.9962136443070672,1.782244086265564,0.18653267621994019,0.2859015,0.9834930590891442,1.7883092164993286,0.10656106472015381,0.49972993,1.007249684118966,2.023466110229492,0.2064223438501358,0.22911476,0.9772067560863377,2.3171498775482178,0.10062723606824875,0.3227971,0.9891547848903411,2.349327564239502,0.18707934021949768,0.25362185,0.9754594183595364,2.2806599140167236,0.18423883616924286,0.2831092,0.9792925991514952,2.034724473953247,0.10947789251804352,0.39534488,1.0092694411815535,2.2145228385925293,0.17706060409545898,0.4492979,0.9381081677990983,2.1635324954986572,0.15118633210659027,0.45893666,0.9222781607934789,2.167452335357666,0.1900055855512619,0.3153573,0.9508478540562832,1.9957255125045776,0.24842588603496552,0.48102272,0.8813898513070787,2.3651058673858643,0.5399168729782104,0.5189364,0.449256120428265,1.9267630577087402,0.17853906750679016,0.20366791,0.37347495121685215,1.8942431211471558,0.14735619723796844,0.181782,0.647043856549831,3.2011184692382812
1,0.033938005566596985,0.2536162,0.7494008240922813,2.876666307449341,0.030253086239099503,0.10734489,0.576125574466618,2.0669567584991455,0.0004406576626934111,0.116597414,0.318931743548246,1.1383978128433228,0.12090474367141724,0.35632187,0.9652356644966994,1.5907447338104248,0.17486555874347687,0.294487,0.9480446358242887,1.6821303367614746,0.11174434423446655,0.42208546,0.9338389710123339,1.8287544250488281,0.23236188292503357,0.30984557,0.9548462703852589,1.914833903312683,0.11247245222330093,0.29605412,0.9421904806414971,1.6977912187576294,0.2527901530265808,0.18327396,0.9683529717084202,1.4354909658432007,0.09956114739179611,0.44471714,0.9990188855032941,1.6280300617218018,0.17126253247261047,0.3021626,0.986918837487517,1.7573782205581665,0.09124062955379486,0.47846466,1.0059520409772718,1.78229820728302,0.2058798223733902,0.23911484,0.9798154921322354,1.7574691772460938,0.1162189170718193,0.2878886,0.9935601611154025,2.416651964187622,0.21563878655433655,0.24417526,0.9760212168724067,2.004282236099243,0.2091979682445526,0.26604375,0.9684944492324411,2.233635425567627,0.1311076283454895,0.4160919,1.0010969811607553,1.9066870212554932,0.24267679452896118,0.44403926,0.917068757934288,1.886131763458252,0.20088469982147217,0.40026134,0.8908186269399522,1.8248875141143799,0.2191554754972458,0.2913867,0.8994385343295908,1.8144962787628174,0.32088232040405273,0.45251074,0.8337049575452504,2.222665309906006,0.5986712574958801,0.5017135,0.4121795161190221,1.828940987586975,0.22963792085647583,0.20792621,0.3104573730732276,1.952641248703003,0.16719795763492584,0.17431095,0.5471877130155752,2.933793783187866
0,0.051083602011203766,0.24655262,0.7353429829424447,3.0679972171783447,0.019838104024529457,0.15912937,0.5437656874984833,2.2888073921203613,0.0004626996524166316,0.13986091,0.3205213421403847,1.254106879234314,0.08760453760623932,0.35608172,0.9646884364220023,2.0841455459594727,0.19506308436393738,0.2752337,0.9476607597698108,1.8124184608459473,0.11365635693073273,0.400568,0.9477291087321592,1.6975256204605103,0.2045963853597641,0.31012926,0.9547043958027579,2.1751632690429688,0.10894989222288132,0.26649806,0.951909638412093,1.9915647506713867,0.2643856406211853,0.20456159,0.95853222211702,1.5761390924453735,0.06875298917293549,0.47816423,0.9815452735682089,2.122891664505005,0.16686946153640747,0.30898964,0.9719175074042885,1.634789228439331,0.06935778260231018,0.5538884,0.998546321849487,2.267977237701416,0.19710460305213928,0.2706315,0.9685024107202546,2.183194398880005,0.0705404207110405,0.39275497,0.9825691195501668,2.3073067665100098,0.13248871266841888,0.28855586,0.9685699361869858,2.1855671405792236,0.1515461653470993,0.3245013,0.9751727398842206,2.178452730178833,0.047215089201927185,0.4001767,0.998219719637613,2.235306739807129,0.08413369208574295,0.46666896,0.9527803342514296,2.3881733417510986,0.08677131682634354,0.4829413,0.9476823535775816,1.8931187391281128,0.1275181770324707,0.35287154,0.9685582379213331,2.0029966831207275,0.16687928140163422,0.5127165,0.922325516542742,2.589303493499756,0.5001157522201538,0.4809315,0.48752612508321136,2.2668673992156982,0.23183882236480713,0.1862895,0.40403290233708233,2.4257044792175293,0.14126519858837128,0.16110116,0.6820011721027069,3.4391140937805176
1,0.05140728875994682,0.27809432,0.7250828821592535,2.8869683742523193,0.011417490430176258,0.17436117,0.5279952539403073,2.089480400085449,0.0006428395281545818,0.15304443,0.31689633331768857,1.5738000869750977,0.11759060621261597,0.36922932,0.9673437010359001,1.8616896867752075,0.2157345712184906,0.29400235,0.952666986133235,1.9852179288864136,0.12163867056369781,0.402502,0.9486326156260729,1.8179339170455933,0.2299029529094696,0.31441334,0.9598808679673262,1.8884661197662354,0.14039075374603271,0.25554684,0.9551991169054064,1.9441931247711182,0.29754987359046936,0.21011695,0.9649782465713838,1.525193214416504,0.08149366825819016,0.43103182,0.989170291035099,1.8937467336654663,0.1746293306350708,0.30096433,0.9769700117384442,1.6308531761169434,0.08040926605463028,0.5416143,1.0090022911675673,1.8595986366271973,0.20433956384658813,0.27730936,0.9754169418517038,2.142914056777954,0.0918985977768898,0.3610676,0.9860685376967446,2.464871883392334,0.15434816479682922,0.25759643,0.9729863434706252,2.1433513164520264,0.18239876627922058,0.30521685,0.9829566366793326,1.5787959098815918,0.10445429384708405,0.39316538,1.0130678806909494,2.0867996215820312,0.13070915639400482,0.4727989,0.9580191391370575,1.9543601274490356,0.1262560933828354,0.4780952,0.9485898855671775,1.9061799049377441,0.149156853556633,0.32951984,0.9717562609207598,1.6261245012283325,0.21383686363697052,0.46807978,0.9192751444701002,2.46415638923645,0.5911905765533447,0.44893995,0.4804055852769599,1.9874476194381714,0.2514204978942871,0.1899925,0.39258227604513773,2.311668634414673,0.15227559208869934,0.16224307,0.6813747773448225,3.413735866546631
1,0.03699539974331856,0.26747838,0.7728560817842297,3.1643495559692383,0.02515667863190174,0.16114978,0.6081179912682109,2.355449676513672,0.00037109703407622874,0.1393326,0.3282502065831855,1.165207862854004,0.11164798587560654,0.41362584,0.9625637161130133,1.5449491739273071,0.17355717718601227,0.33491132,0.945947782632312,1.640185832977295,0.0737825483083725,0.457439,0.9378897560920623,1.6094253063201904,0.24177880585193634,0.32429576,0.954240395486471,1.8006902933120728,0.09684040397405624,0.3516167,0.944125001911454,1.271608829498291,0.2779764235019684,0.1973577,0.9622842194372687,1.561643362045288,0.05496639758348465,0.5196239,0.9814453175186421,1.770001769065857,0.16474324464797974,0.3260898,0.97515697001943,1.7415266036987305,0.07918941229581833,0.5570653,0.9952751982108842,2.1778221130371094,0.18728579580783844,0.26926348,0.976573122643678,2.1082472801208496,0.08323149383068085,0.3871161,0.9927186820502267,2.148016929626465,0.241916224360466,0.27430123,0.974570456547516,1.9306195974349976,0.20122338831424713,0.307672,0.9671891112312133,1.9924852848052979,0.06165067479014397,0.4070532,1.0057102646960252,2.2271134853363037,0.19727954268455505,0.50233006,0.9256745591027291,2.0848231315612793,0.14598727226257324,0.47040394,0.906876287771402,2.132028341293335,0.17868393659591675,0.32967934,0.9069591377423812,2.154932975769043,0.19454553723335266,0.5146489,0.85373486972207,2.53810453414917,0.5221293568611145,0.49664637,0.4481320537188563,2.018429756164551,0.20948462188243866,0.17564195,0.34021967293978833,2.1556167602539062,0.1418830007314682,0.12697385,0.571899150181787,2.9863181114196777
