sample_id,step_index,is_hallucination,L0_Fiedler,L1_Fiedler,L2_Fiedler,L3_Fiedler,L4_Fiedler,L5_Fiedler,L6_Fiedler,L7_Fiedler,L8_Fiedler,L9_Fiedler,L10_Fiedler,L11_Fiedler,L12_Fiedler,L13_Fiedler,L14_Fiedler,L15_Fiedler,L16_Fiedler,L17_Fiedler,L18_Fiedler,L19_Fiedler,L20_Fiedler,L21_Fiedler,L22_Fiedler,L23_Fiedler,L24_Fiedler,L25_Fiedler,L26_Fiedler,L27_Fiedler,L28_Fiedler,L29_Fiedler,L30_Fiedler,L31_Fiedler,L0_HFER,L1_HFER,L2_HFER,L3_HFER,L4_HFER,L5_HFER,L6_HFER,L7_HFER,L8_HFER,L9_HFER,L10_HFER,L11_HFER,L12_HFER,L13_HFER,L14_HFER,L15_HFER,L16_HFER,L17_HFER,L18_HFER,L19_HFER,L20_HFER,L21_HFER,L22_HFER,L23_HFER,L24_HFER,L25_HFER,L26_HFER,L27_HFER,L28_HFER,L29_HFER,L30_HFER,L31_HFER,L0_Smoothness,L1_Smoothness,L2_Smoothness,L3_Smoothness,L4_Smoothness,L5_Smoothness,L6_Smoothness,L7_Smoothness,L8_Smoothness,L9_Smoothness,L10_Smoothness,L11_Smoothness,L12_Smoothness,L13_Smoothness,L14_Smoothness,L15_Smoothness,L16_Smoothness,L17_Smoothness,L18_Smoothness,L19_Smoothness,L20_Smoothness,L21_Smoothness,L22_Smoothness,L23_Smoothness,L24_Smoothness,L25_Smoothness,L26_Smoothness,L27_Smoothness,L28_Smoothness,L29_Smoothness,L30_Smoothness,L31_Smoothness,L0_Entropy,L1_Entropy,L2_Entropy,L3_Entropy,L4_Entropy,L5_Entropy,L6_Entropy,L7_Entropy,L8_Entropy,L9_Entropy,L10_Entropy,L11_Entropy,L12_Entropy,L13_Entropy,L14_Entropy,L15_Entropy,L16_Entropy,L17_Entropy,L18_Entropy,L19_Entropy,L20_Entropy,L21_Entropy,L22_Entropy,L23_Entropy,L24_Entropy,L25_Entropy,L26_Entropy,L27_Entropy,L28_Entropy,L29_Entropy,L30_Entropy,L31_Entropy
0,1,0,0.37796867,0.77226293,0.7888048,0.77451724,0.6747216,0.5712823,0.49080864,0.41880345,0.43493506,0.43481928,0.41049734,0.38809025,0.3105889,0.39168206,0.3596499,0.39463767,0.44892275,0.5312225,0.63153905,0.66265434,0.58873737,0.59774035,0.6268845,0.75920147,0.743109,0.7689273,0.6368284,0.7026829,0.58952963,0.68950725,0.5268189,0.4377532,0.4193304479122162,0.014387039467692375,0.01826886087656021,0.03808295726776123,0.04391007870435715,0.0861714705824852,0.10921363532543182,0.1554282158613205,0.15637893974781036,0.23038199543952942,0.1477668285369873,0.1783798187971115,0.2123563289642334,0.18066918849945068,0.18352320790290833,0.16412018239498138,0.17579318583011627,0.21224021911621094,0.1928068995475769,0.2131149172782898,0.22557146847248077,0.2557199001312256,0.32310742139816284,0.35026082396507263,0.4282272160053253,0.4144850969314575,0.46881237626075745,0.5037195086479187,0.5537170171737671,0.5660466551780701,0.5708655714988708,0.6635084748268127,0.7980381720171826,1.0308521219323687,1.037949534193773,1.0404671006571746,1.032501174114039,1.0178308129123737,1.0138784220224881,1.0067821690815173,1.0103891456838627,1.005175147064931,1.016069531400919,1.0099508699848492,1.0100521070176396,1.0087265070101936,1.0049616052907175,1.013630661045879,1.0203322791478002,0.9960338106861577,1.011540551683306,0.9951140980476689,0.9803144882145862,0.9445324446444615,0.921793881722578,0.9115868501876919,0.8825489283693175,0.8903471741045573,0.814899730639883,0.8043834455328005,0.7593916992130595,0.7338686036506794,0.6605658414054021,0.6897105615854173,1.8852144479751587,0.48592525720596313,1.414367437362671,1.0969396829605103,1.3246097564697266,1.4814355373382568,1.3936309814453125,1.4009919166564941,1.835459589958191,1.8590877056121826,1.8476203680038452,1.9881190061569214,1.8687093257904053,2.4677629470825195,1.8908886909484863,2.022148609161377,2.198478937149048,2.129098415374756,2.014782428741455,2.200561046600342,2.3064186573028564,1.9180985689163208,2.2105085849761963,1.9324462413787842,2.055163860321045,1.8467967510223389,1.9964570999145508,1.9551767110824585,1.6184568405151367,1.7854866981506348,1.7657418251037598,1.7161555290222168
0,2,0,0.37803152,0.77160484,0.7885573,0.7724153,0.67220396,0.57121086,0.4893099,0.42243987,0.4362582,0.43869138,0.41462985,0.39013538,0.311717,0.40195835,0.35766613,0.39526784,0.44793475,0.5420521,0.6327686,0.6612044,0.5872837,0.5970587,0.6275174,0.7590722,0.7455041,0.778422,0.6346196,0.70272917,0.60866153,0.6905772,0.5304151,0.4316063,0.4180576801300049,0.013867506757378578,0.06168772280216217,0.032683566212654114,0.04253965616226196,0.08489212393760681,0.11076892912387848,0.1661301553249359,0.16265155375003815,0.2081134021282196,0.14112454652786255,0.16806906461715698,0.20894448459148407,0.18715886771678925,0.1836298108100891,0.1639125794172287,0.1744983196258545,0.20597052574157715,0.19691148400306702,0.21158665418624878,0.22230660915374756,0.25624874234199524,0.32151108980178833,0.35680490732192993,0.4175565540790558,0.41940757632255554,0.4700300991535187,0.5012224912643433,0.5525863170623779,0.564918041229248,0.5702678561210632,0.662753164768219,0.7980381720171826,1.0308521219323687,1.037949534193773,1.0404671006571746,1.032501174114039,1.0178308129123737,1.0138784220224881,1.0067821690815173,1.0103891456838627,1.005175147064931,1.016069531400919,1.0099508699848492,1.0100521070176396,1.0087265070101936,1.0049616052907175,1.013630661045879,1.0203322791478002,0.9960338106861577,1.011540551683306,0.9951140980476689,0.9803144882145862,0.9445324446444615,0.921793881722578,0.9115868501876919,0.8825489283693175,0.8903471741045573,0.814899730639883,0.8043834455328005,0.7593916992130595,0.7338686036506794,0.6605658414054021,0.6897105615854173,1.8846595287322998,0.4694793224334717,1.2980610132217407,0.97535640001297,1.420074224472046,1.5021172761917114,1.463850736618042,1.5600887537002563,1.955626130104065,1.9249697923660278,1.7285478115081787,2.0340068340301514,1.964460015296936,2.53450608253479,1.7412042617797852,2.0210916996002197,1.9951400756835938,2.1972970962524414,2.027194023132324,2.1402828693389893,2.267465114593506,2.016359567642212,2.210958480834961,1.861337661743164,1.9878634214401245,1.866814136505127,2.007556438446045,1.9161977767944336,1.632422924041748,1.7779971361160278,1.7826586961746216,1.7242960929870605
0,3,0,0.37767944,0.7714135,0.79100585,0.7700876,0.6736071,0.5755434,0.48762167,0.419128,0.43580505,0.42798397,0.41330972,0.3896143,0.31036744,0.39398938,0.3649029,0.40670738,0.4512995,0.53546935,0.62757134,0.66026396,0.5893707,0.59504044,0.6299876,0.7716972,0.7421605,0.7791057,0.63636404,0.70228416,0.6053543,0.6936609,0.52878314,0.44387755,0.41713500022888184,0.01381712593138218,0.0415119007229805,0.03415662795305252,0.040874071419239044,0.08191150426864624,0.11347166448831558,0.15797333419322968,0.16422352194786072,0.2158850133419037,0.1478789746761322,0.17262296378612518,0.20411701500415802,0.19786086678504944,0.1880411058664322,0.16634444892406464,0.17907045781612396,0.20735637843608856,0.19966672360897064,0.20669864118099213,0.22163765132427216,0.26436716318130493,0.32276463508605957,0.35714003443717957,0.4279879033565521,0.41798219084739685,0.47280746698379517,0.507609486579895,0.5563415288925171,0.5693963766098022,0.5709743499755859,0.6653217077255249,0.7981811311304333,1.0311506830958614,1.038285342108245,1.0408068731532383,1.0327965275090354,1.0180218795665825,1.014152524555584,1.007004319915307,1.010563992979213,1.0052831331253587,1.016170211302696,1.0100060065104546,1.0101134379244028,1.0087671357510382,1.0050413349202512,1.013589000776671,1.0200961462450004,0.995772801963473,1.0111831770220563,0.9946945607267424,0.9796684147558271,0.9436785163655605,0.9207732308742058,0.9101859848973262,0.8811582064450056,0.8888748186624842,0.8133939723553468,0.8029699626336759,0.7581274376477088,0.7324517498237939,0.6595916171824869,0.6895882721923353,1.8967257738113403,0.4810337424278259,1.4825375080108643,1.0850143432617188,1.6060227155685425,1.5533404350280762,1.5115506649017334,1.4008983373641968,1.851379156112671,1.897801399230957,1.8623991012573242,1.9305185079574585,1.7381726503372192,2.3842310905456543,1.9281084537506104,1.8758550882339478,2.166321277618408,2.165862798690796,2.0981547832489014,2.147024631500244,2.213698387145996,1.962201714515686,2.2153573036193848,1.9577710628509521,2.024198532104492,1.7982981204986572,1.985282063484192,1.9375081062316895,1.6052377223968506,1.7820643186569214,1.7661192417144775,1.717226505279541
0,4,0,0.38287976,0.780279,0.7892172,0.7722333,0.67042947,0.57110757,0.4903929,0.4199048,0.43014184,0.43434855,0.40442678,0.3896438,0.3118465,0.40446436,0.35596132,0.3941129,0.4492812,0.54391026,0.6339827,0.66606516,0.58651036,0.59742546,0.6286311,0.7646649,0.7393733,0.778927,0.6343937,0.69916695,0.6052418,0.6900175,0.5238822,0.45118293,0.4179939925670624,0.013929130509495735,0.05927724391222,0.033926475793123245,0.04304337501525879,0.0864771381020546,0.11301784962415695,0.16812942922115326,0.16365592181682587,0.1942206621170044,0.14898499846458435,0.17002342641353607,0.21576975286006927,0.20132529735565186,0.17814479768276215,0.1697501540184021,0.1812712699174881,0.21112295985221863,0.2008792757987976,0.2192567139863968,0.22704416513442993,0.265505850315094,0.32425665855407715,0.3603212833404541,0.44485166668891907,0.425966739654541,0.48001447319984436,0.5084761381149292,0.5559401512145996,0.5706024169921875,0.5732718110084534,0.6638810038566589,0.7978649307508907,1.0314130075384391,1.038535324818738,1.041084702576965,1.033025250330404,1.0181507172730135,1.0142779524553247,1.007139210271619,1.0107345669889864,1.005326747594712,1.0161967221144594,1.0099752562546689,1.0101587991340422,1.0086788148144112,1.0048778813450878,1.0134023668458834,1.019978522613115,0.9955673071755149,1.010940144547583,0.9942399370242708,0.979066006212263,0.9428060873814793,0.9196915139842378,0.9088104200650887,0.8797933553465584,0.8873312374556583,0.8118460519442754,0.8013729086425792,0.7567704969435146,0.7312442420375463,0.6589025331684679,0.6891641700371492,1.8910242319107056,0.5958768129348755,1.5512572526931763,1.0073186159133911,1.3621081113815308,1.5714054107666016,1.5538967847824097,1.5533350706100464,1.745559573173523,1.8183493614196777,1.7721843719482422,2.0203747749328613,1.8255451917648315,2.1195998191833496,1.871086835861206,2.017810583114624,2.274221658706665,2.1112396717071533,2.0588345527648926,2.188844919204712,2.330577850341797,1.9365376234054565,2.137708902359009,1.8612959384918213,2.0303924083709717,1.8548915386199951,1.9408546686172485,1.9448065757751465,1.6284101009368896,1.767872929573059,1.758978247642517,1.729191541671753
0,5,0,0.3758831,0.7709385,0.7836094,0.7754166,0.67168015,0.57299995,0.48740527,0.42252326,0.42816016,0.42910326,0.4109696,0.3907098,0.31194434,0.4003535,0.35729462,0.39279905,0.4494038,0.5358762,0.6309827,0.6618843,0.58711183,0.59509313,0.6239962,0.76396334,0.7417401,0.77695984,0.63549006,0.7041308,0.6073436,0.6938866,0.5272326,0.45000908,0.41576284170150757,0.015946120023727417,0.06167609989643097,0.037958353757858276,0.043596915900707245,0.08581255376338959,0.11386986821889877,0.1663343757390976,0.16443683207035065,0.20413419604301453,0.14756695926189423,0.17272910475730896,0.2169421911239624,0.18518109619617462,0.18327651917934418,0.17061646282672882,0.1827961951494217,0.21215274930000305,0.20380747318267822,0.21725623309612274,0.22909188270568848,0.26582372188568115,0.33040696382522583,0.36082297563552856,0.4491290748119354,0.42714473605155945,0.4830459654331207,0.5106333494186401,0.5591797232627869,0.5723456144332886,0.5706673860549927,0.6657674312591553,0.7975700881351887,1.0316493982984964,1.0387804186628637,1.041351257470128,1.03321763584104,1.0182738676880165,1.0143416449468894,1.007223943811699,1.0108052760179076,1.0052281097739937,1.0161113073026895,1.009868517979971,1.0101419811812502,1.008547514169074,1.0048096200276853,1.0133500385505012,1.0199747391039147,0.9954647677489236,1.010841444831959,0.9941188950392167,0.9787432763877774,0.9422196119020366,0.918932365303783,0.9077988534057084,0.8787881833437019,0.8861648529589119,0.8106209245263624,0.8001139961924176,0.7555924704516861,0.7305017999161776,0.658618803761962,0.6889454904040959,1.9121952056884766,0.7382050156593323,1.2373242378234863,0.9455617666244507,1.4190115928649902,1.5244204998016357,1.4530755281448364,1.5663567781448364,1.923720359802246,2.019258499145508,1.739612340927124,1.9851208925247192,1.8780639171600342,2.3000025749206543,2.104367256164551,1.9965473413467407,1.972237467765808,2.1967501640319824,2.0555174350738525,2.2114009857177734,2.35003399848938,1.9746899604797363,2.201763868331909,1.929009199142456,2.0093910694122314,1.8410395383834839,1.9550721645355225,1.9165115356445312,1.6321378946304321,1.740943431854248,1.755589246749878,1.7257037162780762
0,6,0,0.37830114,0.77447176,0.7876764,0.7721261,0.6699815,0.5717196,0.4897503,0.4198135,0.43161666,0.4321037,0.41503766,0.38454586,0.30979908,0.3964107,0.35486937,0.3936704,0.44985119,0.5302137,0.6245618,0.66650707,0.58491975,0.5992081,0.6207689,0.7618164,0.73854864,0.7786701,0.63153523,0.7008085,0.6091332,0.6896086,0.52665657,0.4567095,0.41671818494796753,0.014536523260176182,0.05768446996808052,0.03349922224879265,0.044161293655633926,0.08415452390909195,0.11007539182901382,0.16841237246990204,0.16455407440662384,0.24422292411327362,0.14959131181240082,0.17418114840984344,0.21332359313964844,0.20413604378700256,0.19060243666172028,0.17187026143074036,0.18148182332515717,0.2148447185754776,0.2029234766960144,0.21905125677585602,0.22956494987010956,0.264401912689209,0.33822983503341675,0.36811044812202454,0.4395328164100647,0.4264070987701416,0.4872152805328369,0.5136957168579102,0.5594492554664612,0.5733718276023865,0.568613588809967,0.6610937118530273,0.7975949776592344,1.0320953212074568,1.0391963488176155,1.0418111151624803,1.0335899360050569,1.0185426783708913,1.014504992688858,1.007340593975046,1.010830067459823,1.0052042739066647,1.0160684955457953,1.0098170099610764,1.0100603247494853,1.0083743092829938,1.0047582417343404,1.013362606275948,1.0198978841675401,0.9951699449814518,1.0106000432949855,0.9938011461730333,0.9782867208637125,0.9418062829743014,0.9183325919729278,0.9068696677259718,0.8777750914455554,0.8852820452650663,0.8097779015060828,0.79941700449045,0.7548512536016447,0.730048373277744,0.658255781424931,0.6886437474309696,1.8851737976074219,0.5598745346069336,1.35010826587677,1.0217461585998535,1.0732837915420532,1.4314284324645996,1.36610746383667,1.5553996562957764,1.8518967628479004,2.0185956954956055,1.656053900718689,2.0227231979370117,1.9442802667617798,2.236936569213867,1.8613272905349731,2.0582640171051025,2.176569700241089,2.0783448219299316,2.031717538833618,2.183216094970703,2.359426259994507,2.014388084411621,2.16304349899292,1.920419454574585,1.9795615673065186,1.8874142169952393,1.9530447721481323,1.9474961757659912,1.6239967346191406,1.7726080417633057,1.7528023719787598,1.7480942010879517
1,1,1,0.38123924,0.7745432,0.7881735,0.77223146,0.66922593,0.5701461,0.48907924,0.41766623,0.43280712,0.43545306,0.4118358,0.39208114,0.31303236,0.39514384,0.35663995,0.39740354,0.448689,0.5397877,0.63476545,0.66366124,0.59327316,0.60353225,0.63340676,0.76279396,0.73298687,0.78040427,0.6307027,0.70755476,0.60720855,0.6917819,0.52395666,0.44431007,0.4206564426422119,0.014705182053148746,0.025744836777448654,0.03219616785645485,0.04264161363244057,0.08439203351736069,0.10959668457508087,0.14656543731689453,0.16066846251487732,0.2116871327161789,0.14630550146102905,0.18345074355602264,0.21032798290252686,0.18912577629089355,0.17168666422367096,0.16439507901668549,0.1750810742378235,0.21267780661582947,0.19686275720596313,0.2138747125864029,0.22289882600307465,0.2592945694923401,0.3268789052963257,0.3456308841705322,0.43382158875465393,0.4171135723590851,0.4717079699039459,0.5042136311531067,0.5522772073745728,0.5658589005470276,0.5713518261909485,0.6630983352661133,0.7980381720171826,1.0308521219323687,1.037949534193773,1.0404671006571746,1.032501174114039,1.0178308129123737,1.0138784220224881,1.0067821690815173,1.0103891456838627,1.005175147064931,1.016069531400919,1.0099508699848492,1.0100521070176396,1.0087265070101936,1.0049616052907175,1.013630661045879,1.0203322791478002,0.9960338106861577,1.011540551683306,0.9951140980476689,0.9803144882145862,0.9445324446444615,0.921793881722578,0.9115868501876919,0.8825489283693175,0.8903471741045573,0.814899730639883,0.8043834455328005,0.7593916992130595,0.7338686036506794,0.6605658414054021,0.6897105615854173,1.866731882095337,0.5182604193687439,1.0856668949127197,0.7343600988388062,1.384187936782837,1.4222124814987183,1.4898486137390137,1.593638300895691,1.9901278018951416,1.800333857536316,1.8393709659576416,1.9090325832366943,1.8193631172180176,2.284484624862671,1.685280680656433,2.036853075027466,2.1736316680908203,2.1622068881988525,1.9790767431259155,2.18184232711792,2.321012496948242,2.0246193408966064,2.1600985527038574,1.8903987407684326,2.0149481296539307,1.8675875663757324,2.013321876525879,1.9427202939987183,1.6248034238815308,1.7810447216033936,1.7506024837493896,1.7330591678619385
1,2,1,0.38516358,0.76808983,0.7845494,0.76474184,0.67405874,0.57203174,0.48834345,0.42117503,0.44360104,0.43156204,0.41370887,0.39247665,0.31078404,0.39204204,0.35272172,0.39508876,0.45346698,0.53400964,0.6347389,0.6633988,0.5851446,0.59724605,0.62705046,0.76256984,0.74106055,0.77739453,0.6354524,0.7073433,0.6052461,0.6881099,0.5177635,0.43392804,0.4180479645729065,0.01373366080224514,0.03416626527905464,0.03565962240099907,0.04302160069346428,0.08450363576412201,0.11308091133832932,0.16272374987602234,0.1584499329328537,0.2240939885377884,0.14518094062805176,0.17520073056221008,0.21078169345855713,0.1915113925933838,0.18846675753593445,0.167585551738739,0.17645476758480072,0.2034384161233902,0.1920410692691803,0.20570330321788788,0.22321674227714539,0.2541077733039856,0.32876351475715637,0.349816232919693,0.4281582236289978,0.4180804491043091,0.4696192443370819,0.49886807799339294,0.5529482960700989,0.5656148195266724,0.5699240565299988,0.6633242964744568,0.7980381720171826,1.0308521219323687,1.037949534193773,1.0404671006571746,1.032501174114039,1.0178308129123737,1.0138784220224881,1.0067821690815173,1.0103891456838627,1.005175147064931,1.016069531400919,1.0099508699848492,1.0100521070176396,1.0087265070101936,1.0049616052907175,1.013630661045879,1.0203322791478002,0.9960338106861577,1.011540551683306,0.9951140980476689,0.9803144882145862,0.9445324446444615,0.921793881722578,0.9115868501876919,0.8825489283693175,0.8903471741045573,0.814899730639883,0.8043834455328005,0.7593916992130595,0.7338686036506794,0.6605658414054021,0.6897105615854173,1.8834757804870605,0.5903283953666687,1.3469983339309692,1.1024357080459595,1.087282419204712,1.3571033477783203,1.233445405960083,1.5303982496261597,1.9051532745361328,1.9771026372909546,1.8865543603897095,1.9427212476730347,1.9293022155761719,2.3718810081481934,1.8657159805297852,2.0703072547912598,2.196845293045044,2.1583471298217773,1.9222246408462524,2.146559000015259,2.284940719604492,2.0560555458068848,2.223482608795166,1.9469575881958008,2.0262579917907715,1.795546531677246,2.0112688541412354,1.9626493453979492,1.637761116027832,1.7616732120513916,1.753952980041504,1.7231426239013672
1,3,1,0.38513172,0.757674,0.76825047,0.7768373,0.6696615,0.56858474,0.48757637,0.41826373,0.43086734,0.43495557,0.4113451,0.38751593,0.31010625,0.38368058,0.36010933,0.3961258,0.46201852,0.5524631,0.6336646,0.664782,0.5891645,0.5991091,0.62545156,0.7574548,0.74120945,0.7638802,0.63572705,0.70552737,0.60938185,0.6913072,0.52591974,0.44412678,0.41578274965286255,0.013922306708991528,0.04610774666070938,0.03563247621059418,0.043625056743621826,0.08268070220947266,0.11314503103494644,0.16762831807136536,0.16492946445941925,0.20273403823375702,0.14310452342033386,0.17717723548412323,0.2144656628370285,0.19639556109905243,0.17929810285568237,0.1670876294374466,0.17890414595603943,0.2108370065689087,0.19637303054332733,0.21382023394107819,0.22093386948108673,0.26106321811676025,0.33009451627731323,0.3538970351219177,0.42342403531074524,0.4225914776325226,0.47411730885505676,0.5085299611091614,0.555223822593689,0.567573070526123,0.5707932710647583,0.6645843386650085,0.7981811311304333,1.0311506830958614,1.038285342108245,1.0408068731532383,1.0327965275090354,1.0180218795665825,1.014152524555584,1.007004319915307,1.010563992979213,1.0052831331253587,1.016170211302696,1.0100060065104546,1.0101134379244028,1.0087671357510382,1.0050413349202512,1.013589000776671,1.0200961462450004,0.995772801963473,1.0111831770220563,0.9946945607267424,0.9796684147558271,0.9436785163655605,0.9207732308742058,0.9101859848973262,0.8811582064450056,0.8888748186624842,0.8133939723553468,0.8029699626336759,0.7581274376477088,0.7324517498237939,0.6595916171824869,0.6895882721923353,1.8811146020889282,0.5556964874267578,1.4394915103912354,1.0197733640670776,1.4994473457336426,1.2216585874557495,1.504772424697876,1.5182263851165771,1.8575023412704468,1.862263798713684,1.4715769290924072,2.0256147384643555,1.8392999172210693,2.291532516479492,1.8516062498092651,1.9363799095153809,2.0681676864624023,2.183443307876587,2.0614349842071533,2.093687057495117,2.2618603706359863,2.0500550270080566,2.213900089263916,1.9051522016525269,2.0372846126556396,1.8474494218826294,2.013477087020874,1.8954801559448242,1.6146981716156006,1.7899004220962524,1.7791208028793335,1.7239171266555786
1,4,1,0.38575342,0.7833209,0.78520525,0.77772355,0.6710484,0.5678303,0.4894289,0.41899404,0.43019384,0.43487364,0.41448286,0.39119858,0.31117463,0.39668313,0.3549206,0.39193532,0.44872385,0.53161645,0.63253516,0.66853803,0.5915645,0.59592223,0.6252945,0.7627655,0.74087375,0.7744643,0.63724166,0.7009489,0.61551404,0.6927442,0.52829576,0.44957706,0.4170972406864166,0.014942087233066559,0.029928531497716904,0.0272524431347847,0.04301656037569046,0.08685271441936493,0.11163666099309921,0.16921602189540863,0.16110169887542725,0.22361840307712555,0.14617206156253815,0.17922307550907135,0.21558786928653717,0.16357818245887756,0.17963342368602753,0.16872495412826538,0.1806076616048813,0.20854099094867706,0.19699954986572266,0.21803608536720276,0.227301225066185,0.26291903853416443,0.32632842659950256,0.3617551028728485,0.4297722578048706,0.4262176752090454,0.481246680021286,0.5067278742790222,0.5573229789733887,0.5712822079658508,0.5720058679580688,0.6639660596847534,0.7978649307508907,1.0314130075384391,1.038535324818738,1.041084702576965,1.033025250330404,1.0181507172730135,1.0142779524553247,1.007139210271619,1.0107345669889864,1.005326747594712,1.0161967221144594,1.0099752562546689,1.0101587991340422,1.0086788148144112,1.0048778813450878,1.0134023668458834,1.019978522613115,0.9955673071755149,1.010940144547583,0.9942399370242708,0.979066006212263,0.9428060873814793,0.9196915139842378,0.9088104200650887,0.8797933553465584,0.8873312374556583,0.8118460519442754,0.8013729086425792,0.7567704969435146,0.7312442420375463,0.6589025331684679,0.6891641700371492,1.894269585609436,0.4260511100292206,1.3973692655563354,1.0628231763839722,1.428688406944275,1.4934427738189697,1.416672706604004,1.5461868047714233,2.0404789447784424,1.9084393978118896,1.7073503732681274,1.923140048980713,1.9237391948699951,2.3471221923828125,1.8915045261383057,2.0697555541992188,2.21634840965271,2.101942777633667,2.078786849975586,2.1863770484924316,2.3057150840759277,1.9911832809448242,2.2123098373413086,1.9007225036621094,1.9584071636199951,1.8082082271575928,1.9363811016082764,1.939401626586914,1.6271770000457764,1.759881854057312,1.740513563156128,1.7298862934112549
