is_hallucination,L0_HFER,L0_Fiedler,L0_Smoothness,L0_Entropy,L1_HFER,L1_Fiedler,L1_Smoothness,L1_Entropy,L2_HFER,L2_Fiedler,L2_Smoothness,L2_Entropy,L3_HFER,L3_Fiedler,L3_Smoothness,L3_Entropy,L4_HFER,L4_Fiedler,L4_Smoothness,L4_Entropy,L5_HFER,L5_Fiedler,L5_Smoothness,L5_Entropy,L6_HFER,L6_Fiedler,L6_Smoothness,L6_Entropy,L7_HFER,L7_Fiedler,L7_Smoothness,L7_Entropy,L8_HFER,L8_Fiedler,L8_Smoothness,L8_Entropy,L9_HFER,L9_Fiedler,L9_Smoothness,L9_Entropy,L10_HFER,L10_Fiedler,L10_Smoothness,L10_Entropy,L11_HFER,L11_Fiedler,L11_Smoothness,L11_Entropy,L12_HFER,L12_Fiedler,L12_Smoothness,L12_Entropy,L13_HFER,L13_Fiedler,L13_Smoothness,L13_Entropy,L14_HFER,L14_Fiedler,L14_Smoothness,L14_Entropy,L15_HFER,L15_Fiedler,L15_Smoothness,L15_Entropy,L16_HFER,L16_Fiedler,L16_Smoothness,L16_Entropy,L17_HFER,L17_Fiedler,L17_Smoothness,L17_Entropy,L18_HFER,L18_Fiedler,L18_Smoothness,L18_Entropy,L19_HFER,L19_Fiedler,L19_Smoothness,L19_Entropy,L20_HFER,L20_Fiedler,L20_Smoothness,L20_Entropy,L21_HFER,L21_Fiedler,L21_Smoothness,L21_Entropy,L22_HFER,L22_Fiedler,L22_Smoothness,L22_Entropy,L23_HFER,L23_Fiedler,L23_Smoothness,L23_Entropy
0,0.0461818128824234,0.25505066,0.7251389529440583,2.954713821411133,0.013422137126326561,0.17306724,0.5308628804498816,2.0871150493621826,0.000184298274689354,0.1471018,0.3193370117250604,1.3615533113479614,0.11782702803611755,0.35771117,0.9679941969458784,1.9402494430541992,0.20323225855827332,0.28215548,0.9534083197923621,1.970245361328125,0.13104623556137085,0.40766594,0.951431503275443,1.764304280281067,0.22279006242752075,0.33043802,0.9616552439304121,2.017056703567505,0.12595607340335846,0.27525094,0.9566994627980528,1.8766505718231201,0.279418021440506,0.2191323,0.9635029058696549,1.534566879272461,0.07106824964284897,0.43678367,0.9856256657117425,1.9016246795654297,0.1784428060054779,0.31597805,0.9763397111934771,1.3475854396820068,0.08796927332878113,0.530827,1.0057166896717054,2.0620198249816895,0.19740600883960724,0.28477806,0.9734603282586755,2.257554769515991,0.0851750373840332,0.3578008,0.9864339784668302,2.5114524364471436,0.163532093167305,0.3113374,0.9744231468873678,2.271038770675659,0.1792813539505005,0.30964583,0.980127490771636,1.9821908473968506,0.07673583924770355,0.4025085,1.0139472015508806,2.059633255004883,0.12298738211393356,0.47380495,0.9628177791549223,2.1053526401519775,0.10609292984008789,0.4322542,0.9550004664412969,1.7930039167404175,0.1471172273159027,0.34476718,0.9788441149885277,1.766427993774414,0.20145152509212494,0.5147444,0.9313391515115231,2.4638264179229736,0.564581573009491,0.4742574,0.47653611169043586,2.112771987915039,0.2546171545982361,0.18797149,0.40098673770310306,2.391939878463745,0.16618847846984863,0.18591523,0.687405311013428,3.4386322498321533
0,0.02562849409878254,0.23529243,0.7409250780108142,2.437847137451172,0.00934574007987976,0.13081498,0.5519109803304919,1.721832513809204,0.0006123333587311208,0.106253974,0.32115025534933134,1.2435489892959595,0.13833855092525482,0.30719033,0.9689017015025665,1.382286787033081,0.19686883687973022,0.22354792,0.9540902970783466,1.8433177471160889,0.12153010815382004,0.34749392,0.9357083919658788,1.6357299089431763,0.2799775302410126,0.22982518,0.9668048185244121,1.495457410812378,0.14057491719722748,0.23700024,0.9465769232227919,1.6880125999450684,0.3034188747406006,0.17590785,0.9758252508093604,1.5723869800567627,0.11313173919916153,0.39104337,1.0103045779971136,1.964571237564087,0.19991815090179443,0.2556767,0.994284336304165,1.7704036235809326,0.13597579300403595,0.40929505,1.0297993845703184,2.295450210571289,0.21416571736335754,0.20155159,0.9906140880347473,2.0855982303619385,0.12693320214748383,0.2423736,0.9963483936514624,2.1914777755737305,0.211136132478714,0.19256902,0.9838912027491827,2.233377695083618,0.22666387259960175,0.21094152,0.989951255294694,2.0522475242614746,0.20946826040744781,0.37938568,1.0252852038393896,2.341383695602417,0.25290289521217346,0.41308343,0.9389710343370506,2.2446141242980957,0.21872785687446594,0.41745913,0.9252349149146304,2.11767315864563,0.23698849976062775,0.26532382,0.954673143759768,1.899262547492981,0.33651238679885864,0.41416356,0.8698919283871085,2.381246566772461,0.6055886149406433,0.45029783,0.46381151412928456,1.854865550994873,0.22153830528259277,0.21613254,0.37726510886999204,2.1143362522125244,0.12383733689785004,0.21184507,0.6424478369275185,3.168713331222534
0,0.06809962540864944,0.2364407,0.7368342113044779,3.3198366165161133,0.028530556708574295,0.17446005,0.5468438851749902,2.477668046951294,0.0008168781059794128,0.15261108,0.31138809489648184,1.802952766418457,0.09831693023443222,0.37152588,0.9623483805252551,1.9467986822128296,0.1782497614622116,0.29779515,0.9445225692773214,2.0487282276153564,0.1142086461186409,0.41512024,0.9482508949473166,1.753212571144104,0.18729759752750397,0.35028777,0.9509914217299089,2.021212577819824,0.12958642840385437,0.27582523,0.9524948045929276,1.80458402633667,0.25769340991973877,0.21047354,0.954922192888362,1.7319566011428833,0.04535861313343048,0.51990724,0.9780175776216289,2.2841556072235107,0.1577017605304718,0.3285019,0.9666990235395074,1.8510898351669312,0.06851887702941895,0.5454819,0.9913729229735567,2.479461908340454,0.13589037954807281,0.29986775,0.9644960914798655,2.2420616149902344,0.06795812398195267,0.43724084,0.9802970653384998,2.3793272972106934,0.11635404080152512,0.32316986,0.9650275988866945,2.341592311859131,0.1214166060090065,0.34551084,0.9705653369979418,2.304868221282959,0.04132308438420296,0.38314977,0.9983869427110564,1.8561469316482544,0.08462754637002945,0.4705081,0.9553523922614816,2.406093120574951,0.08316504210233688,0.52071357,0.9473210653503099,2.1077234745025635,0.10846181958913803,0.35727337,0.9659391186110303,2.0601704120635986,0.11330731213092804,0.5275383,0.92613896452605,2.7015037536621094,0.48290279507637024,0.48208293,0.493663996463269,2.3517677783966064,0.20176732540130615,0.17557818,0.40058488337386194,2.4759011268615723,0.1329185515642166,0.14615732,0.689428293282686,3.481168270111084
0,0.0465855672955513,0.24491991,0.7325421390502582,3.2388112545013428,0.02668505534529686,0.16246885,0.551273106399231,2.513134002685547,0.00033064757008105516,0.15062495,0.3175179094152913,1.5700273513793945,0.10534785687923431,0.36695138,0.9636095661026907,1.8313542604446411,0.1972382664680481,0.28202087,0.9453606896067094,2.0664515495300293,0.10635161399841309,0.41008037,0.9495376133946232,1.809959888458252,0.20230191946029663,0.32441747,0.9519092568304259,1.9755114316940308,0.1288525015115738,0.2865333,0.9538461610929855,1.9460973739624023,0.2703231871128082,0.18412298,0.9556866436699784,1.5499670505523682,0.0571274571120739,0.5038972,0.9800070791386222,2.1803386211395264,0.15858499705791473,0.30640504,0.9680488670930151,1.9014499187469482,0.07672268897294998,0.56547594,0.9911677109467427,2.441319227218628,0.158782497048378,0.2712302,0.9640601979025064,2.2610020637512207,0.09553716331720352,0.41311032,0.9795499337829583,2.1286659240722656,0.13932345807552338,0.2927946,0.9650517151435433,2.3199260234832764,0.15664076805114746,0.2843584,0.9702798107212264,1.994274616241455,0.04861585795879364,0.38671458,1.003339915741259,1.9633740186691284,0.0877290740609169,0.4614312,0.9591953571078766,1.8815566301345825,0.07103649526834488,0.43352267,0.9534261115519027,1.8174842596054077,0.12796328961849213,0.32922673,0.9657966914357842,2.0044145584106445,0.1417216807603836,0.49302462,0.9229114008515433,2.5035059452056885,0.5006132125854492,0.50551,0.4763512290131424,2.259923219680786,0.20465810596942902,0.18059477,0.38321614735479603,2.4532337188720703,0.13273197412490845,0.15806407,0.6708679123286002,3.447862148284912
0,0.03367290645837784,0.24400857,0.7448626004528152,2.8806369304656982,0.018740922212600708,0.12387615,0.5537238684544785,1.9896140098571777,0.0003050986269954592,0.13228181,0.3197715331357015,1.0143133401870728,0.11794893443584442,0.3229601,0.9683625012517353,1.7388378381729126,0.20819297432899475,0.22967117,0.9511952776451972,1.7940740585327148,0.12116897851228714,0.3617258,0.9441730513849259,1.5634331703186035,0.22447438538074493,0.26121706,0.9617493586420346,1.7923557758331299,0.1452597975730896,0.25450897,0.9509601430768139,1.6459084749221802,0.296449214220047,0.17429283,0.9660636280029952,1.57173490524292,0.08628074079751968,0.42869645,0.9910451760013174,1.6678845882415771,0.16419105231761932,0.26708314,0.9812876690188532,1.7885984182357788,0.09811436384916306,0.5048385,1.012436287997268,1.8068480491638184,0.22340203821659088,0.21933055,0.976694430131162,2.3126115798950195,0.10435198992490768,0.33009738,0.9890795238442205,2.022002935409546,0.18469421565532684,0.23522758,0.9746093676223917,2.2443768978118896,0.1887703686952591,0.27436242,0.9805798508861997,2.1427366733551025,0.0720704197883606,0.40143007,1.0223086370764503,2.3269126415252686,0.1631680428981781,0.45767337,0.9481317495385511,2.013848304748535,0.15066486597061157,0.43682042,0.9342630319087666,2.0407652854919434,0.18940836191177368,0.32622236,0.9622424497789483,1.890903353691101,0.25295379757881165,0.44646898,0.8991013016868651,2.4924468994140625,0.5719345808029175,0.48671103,0.49070885009999937,2.0242278575897217,0.2559673488140106,0.20608038,0.4074429891083082,2.2851603031158447,0.13868901133537292,0.18996562,0.6542510967007087,3.25089430809021
0,0.04665793105959892,0.2106894,0.7255444863239329,3.2312042713165283,0.02142329141497612,0.16513447,0.543500649472558,2.4399166107177734,0.00031079238397069275,0.13661094,0.31652120128942457,1.5523760318756104,0.11837244778871536,0.36462718,0.9630721668164924,1.7340136766433716,0.177445650100708,0.26115033,0.9448405114587766,2.0192322731018066,0.1075090616941452,0.3847508,0.9438567720644276,1.6220581531524658,0.16989149153232574,0.31710932,0.9529538430303491,1.9559690952301025,0.12727434933185577,0.2590674,0.9545695678856608,1.9169330596923828,0.27192384004592896,0.18364349,0.9579503306993576,1.5825438499450684,0.053970642387866974,0.48941153,0.9852273282314793,1.7927260398864746,0.15570968389511108,0.3068695,0.9714467854429721,1.4616857767105103,0.062076177448034286,0.53982157,0.9992432408556899,2.3551788330078125,0.15515485405921936,0.2379823,0.9662969188130998,1.8921995162963867,0.08781599998474121,0.3157234,0.9830212951245795,2.561450242996216,0.19791047275066376,0.19888338,0.9666852730711675,2.6138253211975098,0.14547768235206604,0.3617085,0.9759958753021803,1.8316669464111328,0.06098932772874832,0.4157288,1.0027263522754488,1.8441401720046997,0.0819159522652626,0.42778105,0.9565773325910433,2.1628029346466064,0.07780391722917557,0.44315872,0.9549289541610875,1.9138113260269165,0.12583164870738983,0.27651575,0.968988955953849,2.0505008697509766,0.11506727337837219,0.42302597,0.9273160450479542,2.7187740802764893,0.4951358139514923,0.35010716,0.48684152083924964,2.43522310256958,0.23114226758480072,0.19997829,0.41344152346007246,2.5435523986816406,0.15709145367145538,0.16708042,0.6613426777271008,3.3067963123321533
0,0.04381962865591049,0.2581755,0.7251498112971541,2.6630234718322754,0.007904683239758015,0.15115596,0.5246396411330887,1.7314584255218506,0.0003047641657758504,0.11773361,0.31524582111394606,1.098159670829773,0.12802234292030334,0.34781513,0.9688769981362718,1.7704609632492065,0.19875654578208923,0.29288742,0.9548544221428049,2.0123400688171387,0.12323147058486938,0.40445727,0.9464347097326803,1.6202224493026733,0.2358284294605255,0.30427304,0.9664631387981933,1.6876444816589355,0.14284580945968628,0.23384197,0.9557491422032864,1.6377723217010498,0.2747088372707367,0.1864937,0.9706337527057941,1.5481467247009277,0.0946655124425888,0.43945476,0.9956251135302371,2.0271286964416504,0.18642523884773254,0.29246628,0.983758950074356,1.9543824195861816,0.110941082239151,0.518112,1.0208490753953103,2.1427648067474365,0.17993758618831635,0.27319223,0.9828463682644635,2.2506637573242188,0.1092926487326622,0.36761686,0.9922166376413273,2.392850399017334,0.19105833768844604,0.22374274,0.9784367481494959,2.2209999561309814,0.19865630567073822,0.2929422,0.9897745211894213,1.9243131875991821,0.10959810763597488,0.39554685,1.02046199230028,2.2721333503723145,0.17215105891227722,0.4673221,0.9582391944321909,1.8919793367385864,0.14925792813301086,0.48400265,0.9541821331551694,1.9990962743759155,0.18166489899158478,0.34439772,0.9873133339147488,1.8149006366729736,0.2670474350452423,0.4976964,0.9187547587122195,2.51117205619812,0.6128012537956238,0.4365572,0.4808188718141294,1.9202394485473633,0.2543259561061859,0.212422,0.4050056700105343,2.196831226348877,0.1819506585597992,0.20679946,0.687688289818952,3.4251580238342285
0,0.05551178753376007,0.2499667,0.7328030445159848,3.0647366046905518,0.01928633451461792,0.14841823,0.5376171031696818,2.2415807247161865,0.0002588192874100059,0.14357181,0.31652214315809185,1.288685917854309,0.11737149208784103,0.3445416,0.9654684749022693,1.5902104377746582,0.18716716766357422,0.2799393,0.949970015965357,2.04549241065979,0.12126501649618149,0.39956698,0.9492453310576725,1.8297041654586792,0.2132055163383484,0.323773,0.9568957968132804,1.727520227432251,0.10816674679517746,0.27080467,0.9536449480279493,1.8367148637771606,0.2953038513660431,0.20006047,0.9608160381610089,1.5173823833465576,0.07417459785938263,0.46828482,0.9837077731840896,1.9399230480194092,0.15801158547401428,0.3012272,0.972221405776972,1.7757761478424072,0.06650256365537643,0.5293076,0.9965337786963159,1.9954441785812378,0.21441486477851868,0.25640753,0.9702853103249675,2.125657320022583,0.08349581062793732,0.3690663,0.9823726810331399,2.47729754447937,0.13756658136844635,0.26195624,0.9673409456735429,2.359483003616333,0.14223439991474152,0.3100161,0.9748720258458808,2.1452250480651855,0.0666894018650055,0.40844887,1.005138267261583,2.1359496116638184,0.10223838686943054,0.47204703,0.9549760651549618,2.057112216949463,0.0996091291308403,0.4835994,0.9461640314607953,1.9238951206207275,0.13484680652618408,0.34333628,0.9692608371741384,1.8555798530578613,0.18985027074813843,0.49419945,0.9255293784816907,2.320028305053711,0.5248255133628845,0.4735158,0.48135600726488875,2.1817851066589355,0.2339630275964737,0.19521192,0.39215053541062433,2.33011531829834,0.12963107228279114,0.16645542,0.6813105078811812,3.462563991546631
1,0.034390997141599655,0.26731202,0.7608184676795366,2.772423028945923,0.01770985871553421,0.17219591,0.59067132576864,1.9254769086837769,0.00014129583723843098,0.11707924,0.324678243278457,1.0326422452926636,0.1241040974855423,0.3649145,0.9656735242540417,1.5618683099746704,0.2104388028383255,0.3065354,0.9509821924006592,1.2913565635681152,0.13128699362277985,0.43821475,0.9444010045480375,1.5669479370117188,0.2884485423564911,0.34219205,0.9569040101906138,1.6096422672271729,0.11473111808300018,0.3531763,0.9342466829685516,1.5159621238708496,0.31361883878707886,0.18712766,0.9706358284860783,1.3819000720977783,0.11342427879571915,0.41876644,1.0002707203088954,2.000217914581299,0.22971154749393463,0.3358164,0.988266017900616,1.7925491333007812,0.1295657902956009,0.5141422,1.007514795561675,1.9170938730239868,0.25502267479896545,0.22319825,0.9842063650495271,1.8374438285827637,0.12078984081745148,0.3099424,0.9975439713862833,2.1068358421325684,0.2647944390773773,0.29675913,0.9851908827318356,1.88312828540802,0.2765983045101166,0.31853825,0.9789598277472461,2.0225932598114014,0.18955260515213013,0.43219414,1.0195829345768506,2.020540475845337,0.24347805976867676,0.46997982,0.9255653470175014,1.8655167818069458,0.27030542492866516,0.43824893,0.8923419210938438,1.861351728439331,0.29884588718414307,0.317297,0.8875013099791472,1.706764817237854,0.36092957854270935,0.49956122,0.820697707098029,2.006439685821533,0.5911889672279358,0.47580516,0.42350698043030305,1.6584290266036987,0.21648292243480682,0.18084317,0.32702928412041254,1.969619631767273,0.16977274417877197,0.15167645,0.5439360641152875,2.86252498626709
0,0.04419843852519989,0.26562232,0.7287051919684954,2.7311441898345947,0.020545190200209618,0.1654846,0.5372529508808918,1.9309791326522827,0.00032206278410740197,0.12984231,0.31326341991403506,1.0440974235534668,0.12426154315471649,0.3319812,0.9689973808418534,1.9114065170288086,0.20105686783790588,0.24898161,0.9537914053613312,1.9982657432556152,0.12481637299060822,0.36822954,0.9411110781576305,1.7410115003585815,0.2178972214460373,0.2951197,0.962856790623459,1.9175243377685547,0.14412866532802582,0.25198478,0.9516322080869486,1.8100160360336304,0.3105199933052063,0.18348251,0.9662534057219321,1.5476272106170654,0.09168964624404907,0.43043548,0.9930514138743491,1.9861054420471191,0.17426441609859467,0.31362224,0.9819845104599619,1.5444968938827515,0.1053113043308258,0.502461,1.0116067152461905,1.9279048442840576,0.16975508630275726,0.23878655,0.9756300620190108,2.474701166152954,0.11101764440536499,0.32789478,0.9891186420625258,2.3049025535583496,0.1891016960144043,0.28575215,0.977432843945858,2.039156675338745,0.18226002156734467,0.26586387,0.9827650128270656,2.1369776725769043,0.13842818140983582,0.3874532,1.0063073281041013,2.4924051761627197,0.14956066012382507,0.44333535,0.9458032234127977,1.8956599235534668,0.1425388753414154,0.45114475,0.9401683077336568,2.0903007984161377,0.1938389390707016,0.30005747,0.9688806388379744,1.7717889547348022,0.26939478516578674,0.46386275,0.9069099469213479,2.488308906555176,0.5865740180015564,0.47797903,0.4694926219273741,1.9402700662612915,0.2526088058948517,0.22226816,0.3840269332673098,2.20110821723938,0.16437497735023499,0.20433591,0.6555086480294435,3.2400739192962646
