is_hallucination,L0_HFER,L0_Fiedler,L0_Smoothness,L0_Entropy,L1_HFER,L1_Fiedler,L1_Smoothness,L1_Entropy,L2_HFER,L2_Fiedler,L2_Smoothness,L2_Entropy,L3_HFER,L3_Fiedler,L3_Smoothness,L3_Entropy,L4_HFER,L4_Fiedler,L4_Smoothness,L4_Entropy,L5_HFER,L5_Fiedler,L5_Smoothness,L5_Entropy,L6_HFER,L6_Fiedler,L6_Smoothness,L6_Entropy,L7_HFER,L7_Fiedler,L7_Smoothness,L7_Entropy,L8_HFER,L8_Fiedler,L8_Smoothness,L8_Entropy,L9_HFER,L9_Fiedler,L9_Smoothness,L9_Entropy,L10_HFER,L10_Fiedler,L10_Smoothness,L10_Entropy,L11_HFER,L11_Fiedler,L11_Smoothness,L11_Entropy,L12_HFER,L12_Fiedler,L12_Smoothness,L12_Entropy,L13_HFER,L13_Fiedler,L13_Smoothness,L13_Entropy,L14_HFER,L14_Fiedler,L14_Smoothness,L14_Entropy,L15_HFER,L15_Fiedler,L15_Smoothness,L15_Entropy,L16_HFER,L16_Fiedler,L16_Smoothness,L16_Entropy,L17_HFER,L17_Fiedler,L17_Smoothness,L17_Entropy,L18_HFER,L18_Fiedler,L18_Smoothness,L18_Entropy,L19_HFER,L19_Fiedler,L19_Smoothness,L19_Entropy,L20_HFER,L20_Fiedler,L20_Smoothness,L20_Entropy,L21_HFER,L21_Fiedler,L21_Smoothness,L21_Entropy,L22_HFER,L22_Fiedler,L22_Smoothness,L22_Entropy,L23_HFER,L23_Fiedler,L23_Smoothness,L23_Entropy,L24_HFER,L24_Fiedler,L24_Smoothness,L24_Entropy,L25_HFER,L25_Fiedler,L25_Smoothness,L25_Entropy,L26_HFER,L26_Fiedler,L26_Smoothness,L26_Entropy,L27_HFER,L27_Fiedler,L27_Smoothness,L27_Entropy,L28_HFER,L28_Fiedler,L28_Smoothness,L28_Entropy,L29_HFER,L29_Fiedler,L29_Smoothness,L29_Entropy,L30_HFER,L30_Fiedler,L30_Smoothness,L30_Entropy,L31_HFER,L31_Fiedler,L31_Smoothness,L31_Entropy
0,0.27833127975463867,0.44113976,0.8101545339224457,2.413516044616699,0.020104842260479927,0.7352244,1.0028178106640844,0.7678173184394836,0.02305048517882824,0.7923012,1.0087507633943136,0.8826944828033447,0.021812189370393753,0.7605753,1.0089921953366743,0.9168255925178528,0.03582420572638512,0.6534938,1.0060490840942862,1.2187002897262573,0.047718048095703125,0.6091858,1.0024289816018748,1.4303789138793945,0.06302689760923386,0.5396877,0.9958995941462735,1.7218436002731323,0.09556497633457184,0.4562935,0.9879567272432497,1.932578444480896,0.11164175719022751,0.47958145,0.99268023821682,1.93656325340271,0.132854625582695,0.4711512,0.9883793806753371,2.032600164413452,0.10762539505958557,0.45361015,0.9948843801605178,1.7273452281951904,0.10043194890022278,0.42211398,0.989375990116054,2.117931604385376,0.12759539484977722,0.3611067,0.991142075949722,1.9199459552764893,0.1064169853925705,0.4151422,0.9984722642259553,2.080336809158325,0.1285121738910675,0.40960708,1.0000232086198984,1.8907519578933716,0.11007174849510193,0.45191208,1.0094277928099886,1.6034554243087769,0.1018335372209549,0.4738167,1.0165060593935802,1.5127490758895874,0.0877334326505661,0.55698144,1.0184293502611228,1.7727065086364746,0.07032517343759537,0.6412948,1.0298571789314523,1.7317888736724854,0.08534053713083267,0.6516174,1.0206487128735424,1.6488573551177979,0.07389889657497406,0.6526268,1.0178761162077494,1.8321356773376465,0.08523464947938919,0.6565192,1.0035933680989608,1.5345884561538696,0.10098681598901749,0.685668,0.9990819992222638,1.7574595212936401,0.08917286247015,0.7641972,0.9844212751966634,1.6461745500564575,0.11954773217439651,0.75270754,0.9696254550676995,1.8836843967437744,0.12421100586652756,0.7609446,0.9630410432563065,1.9205904006958008,0.17982685565948486,0.63209313,0.9223325762307193,2.080857753753662,0.21322017908096313,0.67191046,0.9090580656854379,2.119410276412964,0.23729859292507172,0.60118514,0.8851334346524403,1.9039099216461182,0.2584942877292633,0.6787915,0.8713028440697312,2.2601704597473145,0.3201746642589569,0.48701924,0.8366780081995953,2.385354518890381,0.3080710768699646,0.44812965,0.7279823169729045,3.0789291858673096
0,0.26271069049835205,0.4657301,0.8219331195506481,2.499659538269043,0.020752383396029472,0.7416553,0.9992713192447409,0.8457455635070801,0.01622505858540535,0.81624866,1.0058842254305524,0.9724912047386169,0.024798568338155746,0.76627696,1.0060282407738719,0.992174506187439,0.030264804139733315,0.6746782,1.0057407689438536,1.224164366722107,0.04252103343605995,0.61961544,0.9996505819600068,1.5302455425262451,0.04951516166329384,0.5547184,0.9949011157761051,1.7774685621261597,0.08283445239067078,0.46837437,0.9867783846296322,2.024557590484619,0.08208367228507996,0.47661835,0.9916181484123887,1.8555443286895752,0.10059618204832077,0.44346523,0.9877708633220996,2.263979434967041,0.09315353631973267,0.47563308,0.9962764834781109,1.7650500535964966,0.13127054274082184,0.4162969,0.9862304967152014,2.268043041229248,0.11315280199050903,0.38995063,0.9905305380675116,2.0654666423797607,0.10185105353593826,0.41633612,0.9941762081524766,2.371741533279419,0.10770120471715927,0.39787057,0.9926402520118841,2.1354615688323975,0.10607729852199554,0.46190622,1.0041604195145535,1.655376672744751,0.1136796697974205,0.5004473,1.011188178241333,1.6629136800765991,0.09765230119228363,0.55242556,1.015859934356511,1.816703200340271,0.07225740700960159,0.6476978,1.028864770686098,1.857419729232788,0.07951495051383972,0.6677716,1.024846598570252,1.5110481977462769,0.0732998177409172,0.6755928,1.021878454863965,1.372010350227356,0.07614275068044662,0.6690419,1.0095321524725056,1.406606674194336,0.08636634796857834,0.71364677,1.007110245197888,1.6362719535827637,0.08416063338518143,0.7649924,0.9903436151054743,1.4453576803207397,0.10541001707315445,0.7793962,0.9773574362517662,1.8269891738891602,0.10307768732309341,0.7590041,0.9682131795663763,1.7710347175598145,0.15051624178886414,0.67013574,0.9262873064126751,1.907175064086914,0.1882617473602295,0.69861823,0.9192036903644304,1.8830935955047607,0.21974797546863556,0.6197725,0.8911357674947918,1.924838900566101,0.22395071387290955,0.7004498,0.8767202550766211,2.241950511932373,0.292850524187088,0.5292373,0.8540369875563112,2.334599256515503,0.224740669131279,0.45924383,0.7332546150956445,3.295808792114258
1,0.282230019569397,0.42120308,0.7734030846731491,2.230772018432617,0.02168753743171692,0.73224926,1.0091810581841854,0.8458232283592224,0.027394870296120644,0.8076285,1.0147839532912315,1.212855577468872,0.03837108612060547,0.7569236,1.0165680608447476,0.9218673706054688,0.051966119557619095,0.6714344,1.0130188360822332,1.4928921461105347,0.06284244358539581,0.60005885,1.0061535226878298,1.497007966041565,0.069441057741642,0.5677659,1.001237678383995,1.9767601490020752,0.11098223924636841,0.48530886,0.9907849604014248,2.1750435829162598,0.14197002351284027,0.5155185,0.9954500409574626,2.1882851123809814,0.17129862308502197,0.5153887,0.9914784711777218,2.2665812969207764,0.10333754122257233,0.5090552,0.9957126857810612,2.0470082759857178,0.1441451907157898,0.4521816,0.9893323265227355,2.110379695892334,0.16150861978530884,0.35725385,0.9960294978888892,1.9614671468734741,0.13362623751163483,0.4546303,1.002471382625536,2.136739492416382,0.14931806921958923,0.4244844,1.0065015548458736,1.4297947883605957,0.13075105845928192,0.48761827,1.0162298189834948,1.6917550563812256,0.13799113035202026,0.49968845,1.0292486952511777,1.8347018957138062,0.14512719213962555,0.5793412,1.0388095273518345,1.8729127645492554,0.0990438312292099,0.6528632,1.0585200008690159,2.0436856746673584,0.11964952200651169,0.6693929,1.0420967305433728,1.9748073816299438,0.11709070950746536,0.66521776,1.051341101747952,1.8149583339691162,0.10869382321834564,0.67922527,1.0453253285620463,1.6343510150909424,0.13269297778606415,0.68112534,1.0362247847127393,1.9451497793197632,0.12900392711162567,0.77208734,1.0285747078560357,1.6980723142623901,0.17291060090065002,0.75002635,1.002163294093025,1.9709484577178955,0.17269308865070343,0.7463034,0.9927702532681892,1.9787012338638306,0.23371697962284088,0.64029545,0.9548169628889109,2.1183066368103027,0.25261545181274414,0.6971623,0.933774466380176,2.170016288757324,0.2806428372859955,0.62995225,0.9110035124049469,1.9807453155517578,0.3121848404407501,0.66953063,0.9012491399795806,2.2020466327667236,0.37882113456726074,0.5237865,0.8475876709385541,2.3045339584350586,0.35649049282073975,0.46625417,0.7235147345544979,2.896846055984497
0,0.2543511390686035,0.46963733,0.8037921583416126,2.448185443878174,0.020936761051416397,0.76216704,0.9970578453252839,0.9677027463912964,0.03154848515987396,0.81423944,1.0005240322759887,1.1860363483428955,0.025354662910103798,0.7417464,1.0012501127914866,0.4914381206035614,0.05093027651309967,0.6804543,0.9994082932036651,1.075460433959961,0.05702986940741539,0.6427362,0.9932726526220732,1.5486483573913574,0.05775871500372887,0.5806848,0.9890595186419648,1.6656842231750488,0.10896944254636765,0.51643413,0.9810349178097244,2.0068063735961914,0.1296895295381546,0.56124955,0.9857596002077458,2.0878868103027344,0.1099754050374031,0.5233836,0.9809344477958623,2.0274271965026855,0.09867662936449051,0.53324413,0.9851032900702255,2.032738447189331,0.11819881945848465,0.4904783,0.9799370215750661,1.808253526687622,0.12203459441661835,0.39342648,0.9823644150237254,1.890803575515747,0.11514458060264587,0.5200496,0.9895162109780926,2.244035005569458,0.10399424284696579,0.5064988,0.9914980053302745,1.7037278413772583,0.12280866503715515,0.5240165,1.000390464409218,1.5560860633850098,0.09581126272678375,0.5468319,1.0060010467680551,1.7918193340301514,0.09752307087182999,0.6216476,1.0090784368094528,2.0069217681884766,0.09092792123556137,0.68267655,1.0206589018512424,1.8884146213531494,0.09157241880893707,0.6840781,1.0130013568003398,1.9235960245132446,0.08236709982156754,0.67597026,1.012512653820124,1.8114287853240967,0.07970495522022247,0.70514363,1.0043543733293332,1.4130486249923706,0.09303656965494156,0.72253734,0.9966706152015917,1.9199339151382446,0.11904038488864899,0.7734428,0.9890001739682852,1.79826021194458,0.13471059501171112,0.7519444,0.9720721267794996,1.650245189666748,0.11386095732450485,0.7478623,0.9669044068160424,1.772385835647583,0.1618703305721283,0.6553816,0.9351978745611086,1.8715683221817017,0.18110837042331696,0.7167887,0.9239259985726499,1.9517492055892944,0.2066805064678192,0.64752054,0.9026184830437058,1.8221147060394287,0.24179910123348236,0.6680409,0.891971629865706,2.206472396850586,0.28070181608200073,0.530027,0.8541784880451987,2.4233791828155518,0.3136034607887268,0.48864383,0.724374285171579,3.0978732109069824
0,0.2581748068332672,0.41131318,0.7902234467067012,2.3623828887939453,0.019576504826545715,0.73722696,1.0005254901726914,0.5595395565032959,0.017395034432411194,0.8074614,1.006092906601132,0.9293301105499268,0.026793750002980232,0.7709209,1.0061911596286905,1.152063250541687,0.0347304604947567,0.65947527,1.003730653222329,1.0865778923034668,0.057922400534152985,0.5883613,0.9962756892372999,1.8074084520339966,0.056046247482299805,0.5485452,0.9938818413109035,1.6452069282531738,0.09459581971168518,0.46402764,0.9877161069890515,2.1026690006256104,0.10782506316900253,0.49246648,0.9920672072382708,1.9638376235961914,0.11473345756530762,0.4651951,0.9879607740029621,1.7593450546264648,0.11502812802791595,0.47112292,0.9926350594411102,1.9767224788665771,0.11774679273366928,0.42708644,0.9864394878796252,2.049835205078125,0.1357225477695465,0.37120846,0.9905287652900895,1.8081202507019043,0.11826804280281067,0.43482706,0.9956810220391976,2.029048204421997,0.11727829277515411,0.4306547,0.9979772108683006,2.008953809738159,0.13533318042755127,0.48502597,1.0144512977371716,1.7785565853118896,0.17121268808841705,0.48741677,1.016030175102925,1.8258147239685059,0.10605436563491821,0.5866065,1.0306262125595103,1.9284415245056152,0.08433391898870468,0.6332088,1.0406952453189207,1.9428856372833252,0.11062204837799072,0.63474834,1.0425343231214095,1.9331426620483398,0.11831805109977722,0.6615991,1.0492511312224106,1.971813678741455,0.07943665236234665,0.680577,1.0460452515566832,1.6976535320281982,0.12850455939769745,0.6289809,1.0279721476407615,1.859420657157898,0.09327389299869537,0.74020225,1.0316819005058462,1.6728320121765137,0.11289387941360474,0.7259165,1.0169668807237224,1.6689802408218384,0.1214173436164856,0.74324995,1.0184233273908205,1.7354817390441895,0.16209454834461212,0.63582695,0.9788984381938663,2.181521415710449,0.19437961280345917,0.67159295,0.9657420146906771,1.9494333267211914,0.22231698036193848,0.6102114,0.9323819589833554,1.874882459640503,0.25448885560035706,0.6781931,0.9306824375431215,2.1975440979003906,0.30711138248443604,0.4922628,0.8671775795596885,2.418029546737671,0.3141174018383026,0.49343795,0.7278485617459766,3.016596555709839
0,0.2558160126209259,0.46558672,0.8079643038492867,2.4830756187438965,0.021366024389863014,0.73967385,0.9994431453207235,0.8961677551269531,0.020916108042001724,0.80228657,1.0055080818989586,1.0428334474563599,0.021892396733164787,0.77146685,1.0056261452971227,0.7167845964431763,0.03573277220129967,0.66638356,1.0033383561804674,1.2803837060928345,0.048362672328948975,0.60935956,0.998165717080639,1.4890217781066895,0.057051315903663635,0.55072457,0.9919883595617157,1.8950464725494385,0.09509832412004471,0.4588808,0.984915016219132,2.113417387008667,0.09331265091896057,0.4587319,0.9891697137038536,1.806854486465454,0.12021734565496445,0.4714993,0.9852226141244514,2.3192639350891113,0.10575233399868011,0.46859962,0.992392399293198,1.7858643531799316,0.1510227620601654,0.42032063,0.9854603908097652,2.1445910930633545,0.1279771775007248,0.34665498,0.989355867054908,2.060016393661499,0.12430655211210251,0.414471,0.998235493440177,2.1621174812316895,0.12341956794261932,0.40759873,0.9984118321069069,2.1301777362823486,0.14306536316871643,0.4479768,1.0078619512628908,1.7978023290634155,0.09463329613208771,0.48425484,1.0173736124857122,1.7996087074279785,0.09314297139644623,0.53895605,1.019768906829657,1.993875503540039,0.09764352440834045,0.63721985,1.0339803940194556,1.9031596183776855,0.07180210947990417,0.65019983,1.0239300128716078,1.621654748916626,0.0839485228061676,0.65368575,1.0255492732798062,1.8212018013000488,0.07727642357349396,0.65015936,1.0121621699124237,1.5826225280761719,0.10505741834640503,0.67930764,1.0096701662549552,1.9928911924362183,0.08297422528266907,0.7457836,1.0024634794069673,1.3636573553085327,0.11662773042917252,0.75951713,0.9858364430004012,1.7558072805404663,0.10431528091430664,0.7491683,0.9781650224491525,1.9822542667388916,0.14747503399848938,0.6353917,0.9429108457068593,2.141054630279541,0.1810031682252884,0.6761792,0.9281172262133399,2.0121994018554688,0.20220477879047394,0.612841,0.9062362822212032,1.9176139831542969,0.23474730551242828,0.67400765,0.8912397298164672,2.3672001361846924,0.2885366380214691,0.50596166,0.8554197928724431,2.389418363571167,0.2811563313007355,0.4762117,0.7287758945477446,3.1800289154052734
1,0.26118841767311096,0.439323,0.7893035258697374,2.3624162673950195,0.023089947178959846,0.7173432,1.0022054749534,0.8934922814369202,0.027141522616147995,0.8004558,1.0063838883494094,1.1808035373687744,0.033862218260765076,0.76981854,1.0076984834000273,1.093104362487793,0.037202514708042145,0.67524767,1.0038684106728657,1.2717008590698242,0.05535570904612541,0.62360847,0.9983307659800701,1.8937205076217651,0.06803020089864731,0.56629604,0.992673242023285,1.9209632873535156,0.11390117555856705,0.47164968,0.9856112306422241,2.0839431285858154,0.11652487516403198,0.5353654,0.9895059385090741,2.06229829788208,0.1224854439496994,0.5404293,0.9862748623047884,2.229767084121704,0.11579792946577072,0.5234025,0.9904724297522413,2.07478404045105,0.11032520979642868,0.47425097,0.9854262002927444,2.3064119815826416,0.12707163393497467,0.35147002,0.98867062783115,2.154397964477539,0.1270236074924469,0.525828,0.9956524922920212,1.612892985343933,0.11694274842739105,0.48643932,0.9963955222727384,2.083298444747925,0.13773421943187714,0.52467376,1.0118089651435296,1.9991954565048218,0.12357961386442184,0.53702354,1.019886297977537,1.5953724384307861,0.10395422577857971,0.62237036,1.0265546148863811,1.847916841506958,0.08969125896692276,0.68076926,1.038595404960337,1.9702738523483276,0.08095572888851166,0.6971131,1.0304673883506543,1.794991374015808,0.08757488429546356,0.66413516,1.0337071688693535,1.6735776662826538,0.09668388962745667,0.6752881,1.0273220632497446,1.6256415843963623,0.11185947805643082,0.7078664,1.0235824355917402,1.771304965019226,0.09646116942167282,0.7710938,1.0174532923952178,1.4443880319595337,0.13262882828712463,0.76053214,0.9967540905752523,1.6862924098968506,0.13621282577514648,0.7479103,0.9877788604659603,1.7144285440444946,0.1796441674232483,0.63673586,0.9568487739376087,2.0757651329040527,0.20610368251800537,0.69092655,0.9412319800796172,2.016730308532715,0.2269466370344162,0.64430237,0.9173082651461901,1.9143717288970947,0.2562461793422699,0.7007646,0.9075679373271797,2.2384371757507324,0.3207067847251892,0.54264134,0.8608351769270863,2.4281351566314697,0.3444291353225708,0.4438211,0.7263998722134516,3.0346362590789795
0,0.23012828826904297,0.48945478,0.8228383713206573,2.5329957008361816,0.025747211650013924,0.74897325,0.9886580733350755,0.6671037673950195,0.020635690540075302,0.8299744,0.9932973096393986,0.9704875946044922,0.02912810631096363,0.76848507,0.992854586099536,0.7224329113960266,0.04081999137997627,0.6877781,0.9903592379973153,1.311401605606079,0.04988526925444603,0.63231057,0.9872638292454197,1.3575760126113892,0.05645767226815224,0.577261,0.9813995330430513,1.6819170713424683,0.07261659950017929,0.4749348,0.9733363695962519,2.180293560028076,0.09281270951032639,0.5058353,0.9777984758602386,2.077629804611206,0.10225926339626312,0.49826923,0.9738489875246047,2.245234966278076,0.08775437623262405,0.5033547,0.9804978509430581,2.073833703994751,0.10113926231861115,0.4721191,0.9731482224879675,1.8339016437530518,0.1011926606297493,0.3703144,0.974873282945935,2.1150646209716797,0.08894001692533493,0.46891662,0.9828487716152676,2.485645055770874,0.09079137444496155,0.45372677,0.9817706701383526,2.1648733615875244,0.1167030930519104,0.4780322,0.9924787707149336,1.456893801689148,0.07697311788797379,0.50605226,0.9986267873922162,1.8825421333312988,0.08152835816144943,0.5902449,0.9973704313556996,1.6473517417907715,0.0626261904835701,0.6677932,1.00450300600258,1.6681187152862549,0.06349717825651169,0.6745608,0.9997770018933622,1.404983401298523,0.05664266273379326,0.6764175,0.9984308505113375,1.3609719276428223,0.06268609315156937,0.6724393,0.9893720342637541,1.364297866821289,0.07677561044692993,0.7064354,0.9854349473806956,1.3662874698638916,0.06912392377853394,0.7633432,0.9778843820429777,1.2021962404251099,0.08647016435861588,0.75366485,0.9696364965535235,1.4869446754455566,0.08021245896816254,0.7460744,0.9644579150143928,1.55051589012146,0.11057150363922119,0.6535625,0.9379768072262945,1.977192997932434,0.13412314653396606,0.68575853,0.9268548958410697,1.9086973667144775,0.15056127309799194,0.62766683,0.9056826697029763,1.822650671005249,0.1716681718826294,0.6821361,0.8904347590771324,2.137908697128296,0.23169730603694916,0.52067393,0.8681900434889891,2.3449106216430664,0.25943437218666077,0.49252528,0.7371165102987807,3.2972638607025146
1,0.2870839536190033,0.409158,0.777200712480668,2.12239670753479,0.02010180987417698,0.7270443,1.0141517920889411,1.1270134449005127,0.030056918039917946,0.79858536,1.0211589892588737,1.1628936529159546,0.03110378235578537,0.7547438,1.02333393624206,1.075438141822815,0.0432402528822422,0.66840094,1.0189579817804992,1.3017175197601318,0.05035075917840004,0.61540264,1.0119053449076727,1.814490795135498,0.08165021240711212,0.5375643,1.0045998112418635,1.4677271842956543,0.12870953977108002,0.45504153,0.994504235522455,1.8656784296035767,0.15290263295173645,0.5011353,0.9996111805024208,1.8803597688674927,0.15497267246246338,0.49681076,0.9952353782370433,2.174065351486206,0.15310190618038177,0.46974593,1.0008794346662828,1.970355749130249,0.14271247386932373,0.42037082,0.9945030263577299,1.9398900270462036,0.17833885550498962,0.3196014,0.998469358860015,1.9779226779937744,0.14585065841674805,0.42944834,1.0040396467044894,2.048217535018921,0.17753002047538757,0.40619358,1.0040211417045555,1.8232061862945557,0.18542270362377167,0.4556375,1.016818951355435,1.988492488861084,0.17270612716674805,0.4801771,1.0246919786487276,1.9218289852142334,0.14483995735645294,0.55856174,1.031798582648533,1.952293872833252,0.12646864354610443,0.63303393,1.0453341074085225,1.792574167251587,0.12201116234064102,0.6564865,1.0335140620169603,1.8965905904769897,0.13287654519081116,0.6543126,1.0413741924118527,1.8318281173706055,0.12977294623851776,0.6625669,1.0258214084608575,1.7787244319915771,0.17590434849262238,0.67477834,1.0191193974441388,1.8244166374206543,0.15195448696613312,0.77087116,1.0062433766677386,1.6936349868774414,0.19352363049983978,0.7533701,0.9789929958792317,1.9102846384048462,0.19835230708122253,0.73767483,0.9708466599080661,2.0072643756866455,0.276595801115036,0.627184,0.9303214502656172,2.2067465782165527,0.31023937463760376,0.68301004,0.9075317539841494,2.0275251865386963,0.3264934718608856,0.6404938,0.8814567311166274,1.9117450714111328,0.3594825565814972,0.68421566,0.8688689498394339,2.353898048400879,0.4189474582672119,0.52860636,0.8142373362197204,2.165759325027466,0.3910093903541565,0.47055066,0.725676483158182,2.799471855163574
1,0.25645291805267334,0.47653553,0.8059069154702841,2.5234103202819824,0.02218565158545971,0.74209374,0.995332104158992,0.9714329242706299,0.019403086975216866,0.81692433,0.9999051290250988,0.9055872559547424,0.02391354739665985,0.7765396,0.9998431809267744,1.0418615341186523,0.0341658852994442,0.67753994,0.9966791641170788,1.4034088850021362,0.05410085245966911,0.6240895,0.9917130473357091,1.6106536388397217,0.05984669178724289,0.57556784,0.9869785626041648,1.8152328729629517,0.10566728562116623,0.49168968,0.9790843287286922,2.1351091861724854,0.08704198151826859,0.5608507,0.9834225022903991,2.1534130573272705,0.10354700684547424,0.5510868,0.9810118846509752,2.3619086742401123,0.10946345329284668,0.5269198,0.9846851459923512,2.0347087383270264,0.1091805249452591,0.4917987,0.9800041416258871,2.294949531555176,0.1183040663599968,0.39510095,0.9829548603054468,2.269759178161621,0.11350757628679276,0.54073507,0.9884619451718747,2.2873635292053223,0.11552984267473221,0.48587018,0.9870809399203099,2.0453171730041504,0.10993030667304993,0.5291879,1.0011541055627409,1.734006404876709,0.12384791672229767,0.52277774,1.0023816730956732,1.9437665939331055,0.08664481341838837,0.614516,1.0075035335147615,2.0218677520751953,0.06842681765556335,0.6813187,1.0131985150181637,1.7870630025863647,0.0668380856513977,0.6745551,1.0042091174794903,1.6316195726394653,0.08557440340518951,0.6736197,1.0045856170166956,1.695546269416809,0.08031968027353287,0.6837552,0.9922348782289321,1.490688681602478,0.10072337836027145,0.6975523,0.9869827850903257,1.4463262557983398,0.0910344123840332,0.7830668,0.9774265573446289,1.6105958223342896,0.12079484015703201,0.767696,0.9590828085442126,1.6987475156784058,0.11194467544555664,0.7508832,0.9514087937052254,1.8469570875167847,0.14861799776554108,0.64033896,0.9260733421402256,1.9283406734466553,0.18007159233093262,0.68118477,0.9112078821573323,1.8327291011810303,0.20329108834266663,0.6635462,0.8907554696598032,1.7749937772750854,0.24284915626049042,0.6997367,0.8721986227896088,2.2008824348449707,0.2816663086414337,0.53776014,0.8407908496576296,2.3867228031158447,0.30326777696609497,0.49630523,0.729726498628522,3.179579973220825
